title,link,description,published,contributors
How Centrelink illegally cancelled jobseeker payments,https://www.theguardian.com/australia-news/audio/2025/oct/27/how-centrelink-illegally-cancelled-jobseeker-payments-full-story-podcast,"Australia’s welfare system is often described as a safety net for the most vulnerable, so what happens when that safety net is yanked away?Analysis released earlier this year suggests that hundreds of thousands of Centrelink payments have been illegally cancelled since 2020, with many more suspended.Inequality reporter Cait Kelly speaks to Nour Haydar about the automated system linked to the cancellations, and the human toll of a broken system",2025-10-27,Presented by Nour Haydar with Cait Kelly; produced by Josh Nicholas and Karishma Luthria; sound design and mix by Daniel Semo; Executive producer is Hannah Parkes
What the new gold rush says about our uncertain economy – Full Story,https://www.theguardian.com/australia-news/audio/2025/oct/27/gold-price-uncertain-economy-full-story-podcast,"For weeks now, thousands of Sydneysiders have queued for up to hours at a time, hoping to cash in on the soaring price of gold. Investors view the precious metal as a safe haven during times of economic uncertainty and despite fluctuating prices, gold is having its biggest rally since the 1970s. Economics editor Patrick Commins joins Reged Ahmad to break down what ‘gold fomo’ says about the state of the global economy",2025-10-27,"Presented by Reged Ahmad with Patrick Commins; produced by Shadi Khan Saif, Karishma Luthria and Camilla Hannan who also did the sound design and mix; the executive producer is Hannah Parkes"
The heist of the decade,https://www.theguardian.com/australia-news/audio/2025/oct/26/louvre-heist-french-crown-jewels-full-story-podcast,The art detective Arthur Brand on why thieves may have targeted the Louvre jewellery and why time is of the essence if it is to be found in one piece,2025-10-26,Presented by Helen Pidd with Angelique Chrisafis; produced by Alex Atack and Brian McNamara; the executive producer is Homa Khaleeli
Is Trump preparing for civil war?,https://www.theguardian.com/australia-news/audio/2025/oct/25/is-trump-preparing-for-civil-war-full-story-podcast,"Millions of people across the US attended No Kings protests against Donald Trump last weekend. The president publicly denied he wanted to be a king, but he posted an AI-generated video of himself dressed as one, flying a fighter jet and dumping excrement on protesters. Jonathan Freedland speaks to the political scientist Barbara Walter about the tactics the Trump administration is using against protesters",2025-10-25,"Presented by Jonathan Freedland, with Barbara Walter, produced by Danielle Stephens, and the executive producer is Zoe Hitch"
"Newsroom edition: a win for Albanese, but when it rains it pours for Sussan Ley",https://www.theguardian.com/australia-news/audio/2025/oct/24/albanese-win-sussan-ley-opposite-full-story-podcast,"After finally meeting with Donald Trump, the prime minister, Anthony Albanese passed another political test and returned home with a win. Domestically, the Coalition continued to battle over net zero and generate its own headlines for all the wrong reasons. Bridie Jabour talks to editor Lenore Taylor, national news editor Josephine Tovey and head of newsroom Mike Ticher about what Albanese’s and Sussan Ley’s two very different weeks tells us about the state of Australian politics",2025-10-24,"Presented by Bridie Jabour, with Lenore Taylor, Mike Ticher, and Josephine Tovey. Produced by Miles Herbert and Camilla Hannan. Video production by Sanjana Jose"
Can football manager Ange Postecoglou stage a comeback? – Full Story,https://www.theguardian.com/australia-news/audio/2025/oct/23/ange-postecoglou-football-manager-comeback-full-story-podcast,"After just 40 days at the reins of Nottingham Forest FC, Australia’s much-celebrated English football manager Ange Postecoglou was sacked on Saturday. It means ‘Ange’ now takes away the unfortunate title of the shortest-ever permanent managerial appointment in the history of the English Premier League.Sports writer Martin Pegan speaks to Reged Ahmad about the events that led to the move and what’s next for one of the most polarising figures in football",2025-10-23,Presented by Reged Ahmad with Martin Pegan; produced by Josh Nicholas and Karishma Luthria; sound design and mix by Camilla Hannan; executive producer Hannah Parkes
"Prince Andrew, Jeffrey Epstein and the scandal that won’t go away",https://www.theguardian.com/australia-news/audio/2025/oct/22/royal-shake-up-is-stripping-andrew-of-titles-enough-full-story-podcast,"After a storm of new allegations and headlines, Buckingham Palace has confirmed that Prince Andrew – King Charles’s younger brother – will no longer hold his royal titles. It’s the latest development in a controversy that’s haunted the British monarchy for years.In this episode of our global news podcast Today in Focus, Helen Pidd and Zoe Williams unpack the scandal that shattered royal tradition, and why so many questions remain unanswered",2025-10-22,"Presented by Helen Pidd with Zoe Williams; produced by Tom Glasser, George McDonagh and Rudi Zygadlo; executive producer Sami Kent"
"Albanese meets Trump: a win for the PM, but Kevin Rudd? Not so much",https://www.theguardian.com/australia-news/audio/2025/oct/21/albanese-meets-trump-a-win-for-the-pm-but-kevin-rudd-not-so-much-full-story-podcast,"The long-awaited meeting between Anthony Albanese and Donald Trump has taken place at the White House. It’s being hailed as a success for the prime minister, who left with an endorsement for Aukus and his leadership – but what else did we learn?Political reporter Josh Butler speaks to Reged Ahmad from Washington about what it was like in the room as the two leaders met face-to-face, what it means for Australia’s relationship with the US and THAT comment about Kevin Rudd",2025-10-21,Presented by Reged Ahmad with Josh Butler; produced by Miles Herbert; sound design and mix by Karishma Luthria; executive producer is Hannah Parkes
Will Barnaby Joyce jump to One Nation?,https://www.theguardian.com/australia-news/audio/2025/oct/21/will-barnaby-joyce-jump-to-one-nation-full-story-podcast,"The former deputy prime minister Barnaby Joyce has confirmed his intention to quit the Nationals, further fuelling suspicions he could join Pauline Hanson at the far right of the parliament. It’s not the first time the member for New England has made headlines, but the move raises questions about the direction of the Coalition – particularly when it comes to climate policy.Guardian Australia political reporter Dan Jervis-Bardy speaks to Nour Haydar about why the well-known backbencher says he wants to quit the Nationals and what this says about the Coalition’s looming crisis over net zero",2025-10-21,Presented by Nour Haydar with Dan Jervis-Bardy; produced by Karishma Luthria and Josh Nicholas; sound design and mix by Daniel Semo; The executive producer is Hannah Parkes
Australian Gaza flotilla activist on his time in a notorious Israeli prison,https://www.theguardian.com/australia-news/audio/2025/oct/21/australian-gaza-flotilla-activist-on-his-time-in-an-israeli-prison-full-story-podcast,"Earlier this month Australian Surya McEwen was among hundreds of humanitarians and activists onboard an aid flotilla bound for Gaza when the fleet was intercepted by the Israeli military.McEwen joins Nour Haydar to talk about what it was like being inside Israel’s Ketziot prison, the conditions detainees face and why he continues to fight for Palestine",2025-10-21,Presented by Nour Haydar with Surya McEwen; produced by Nour Haydar and Karishma Luthria. Sound design and mix by Daniel Semo; executive producer Hannah Parkes
Arthur Sinodinos on how Albanese can tackle Trump,https://www.theguardian.com/australia-news/audio/2025/oct/20/arthur-sinodinos-on-how-albanese-can-tackle-trump-full-story-podcast,Anthony Albanese is set to have his first face-to-face meeting with the US president at the White House.Reged Ahmad speaks to former ambassador to the US and former Liberal senator Arthur Sinodinos – a man who’s been in the room with Donald Trump – on what Australia should be offering this most unpredictable of presidents,2025-10-20,Presented by Reged Ahmad with Arthur Sinodinos; produced by Karishma Luthria and Camilla Hannan who also did the sound design and mix; executive producer Hannah Parkes
Traitor or faithful: how to spot a liar,https://www.theguardian.com/australia-news/audio/2025/oct/18/how-spot-liar-full-story-podcast,"The BBC hit series Traitors is a show that depends on being able to accurately spot a liar, but are any deception detection methods actually backed up by science?Madeleine Finlay speaks to Timothy Luke, a senior lecturer in the department of applied psychology at the University of Gothenburg, to find out whether sweating, nervous tics and reduced eye contact really can alert us to deception – and if not, what can?",2025-10-18,Presented and produced by Madeleine Finlay; sound design by Joel Cox; executive producer Ellie Bury
"Newsroom edition: Albanese prepares to meet Trump, SXSW Live",https://www.theguardian.com/australia-news/audio/2025/oct/17/albanese-prepares-meet-trump-sxsw-live-full-story-podcast,"Live from the South by Southwest festival in Sydney, Bridie Jabour talks to the editor, Lenore Taylor, the head of newsroom, Mike Ticher, and senior audio producer Miles Herbert about how Anthony Albanese will navigate meeting Donald Trump as Australians watch America’s authoritarian turn",2025-10-17,"Presented by Bridie Jabour, with Lenore Taylor, Mike Ticher and Miles Herbert. Sound design and mixing by Joe Koning"
Can a fragile ceasefire hold in Gaza?,https://www.theguardian.com/australia-news/audio/2025/oct/15/can-a-fragile-ceasefire-hold-in-gaza-full-story-podcast,The Gaza ceasefire has only just begun but fractures are already appearing.Middle East writer William Christou speaks to Reged Ahmad from Jerusalem on the mammoth task of rebuilding and if this truce can be turned into a long-lasting peace,2025-10-15,Presented by Reged Ahmad with William Christou; produced by Miles Herbert and Shadi Khan Saif; sound design and mix by Joe Koning. The executive producer is Hannah Parkes
The dark underside of the NSW blueberry industry,https://www.theguardian.com/australia-news/audio/2025/oct/14/the-dark-underside-of-the-nsw-blueberry-industry-full-story-podcast,"The Australian blueberry industry has experienced rapid and unprecedented expansion in recent years.And while the increase in production means cheaper prices and more choice at the checkout, there is a dark side to the industry unseen to shoppers.Investigative journalist and Guardian Australia NSW state correspondent Anne Davies speaks to Nour Haydar about growing concerns over treatment of workers, and the use of pesticides in the intensive farming of the fruit",2025-10-14,Presented by Nour Haydar with Anne Davies; produced by Allison Chan and Miles Herbert; sound design and mix by Daniel Semo. The executive producer is Hannah Parkes
Release of Israeli hostages and Palestinian detainees: how the day unfolded,https://www.theguardian.com/australia-news/audio/2025/oct/14/release-of-israeli-hostages-and-palestinian-detainees-how-the-day-unfolded-full-story-podcast,"As Israeli and Palestinian families waited for loved ones to be released, Trump met world leaders to continue ceasefire talks. Will Christou, Dan Boffey and Jason Burke report on an extraordinary day in the Middle East",2025-10-14,"Presented by Lucy Hough with William Christou, Daniel Boffey and Jason Burke; produced by Alex Atack, Eli Block, Tom Glasser, Sinéad Campbell and Rudi Zygadlo; executive producer Homa Khaleeli"
What Pocock’s ban from parliament’s sport club says about lobbying,https://www.theguardian.com/australia-news/audio/2025/oct/13/what-pococks-ban-from-parliaments-sport-club-says-about-lobbying-full-story-podcast,"Last week, independent senator and former elite athlete David Pocock was banned from the parliament’s social sports club after raising concerns about its association with gambling lobbyists.Senior reporter Henry Belot speaks to Reged Ahmad about how he broke the story and what the saga says about how lobbyists access politicians",2025-10-13,Presented by Reged Ahmad with Henry Belot; produced by Karishma Luthria; sound design and mixing by Daniel Semo; executive producer is Hannah Parkes
Could Japan get its own Thatcher this week?,https://www.theguardian.com/australia-news/audio/2025/oct/13/could-japan-get-its-own-thatcher-this-week-full-story-podcast,"A former heavy metal drummer who cites Margaret Thatcher as an influence, Sanae Takaichi could make history this week if chosen to become Japan’s first female prime minister. Guardian Japan correspondent Justin McCurry speaks to Reged Ahmad about the rise of the polarising politician and her tough approach to China",2025-10-13,Presented by Reged Ahmad with Justin McCurry; produced by Daniel Semo who also did the sound design and mix; production assistance by Allison Chan and Shadi Khan Saif; executive producer is Hannah Parkes
Newsroom edition: One Nation and the rise of the populist right,https://www.theguardian.com/australia-news/audio/2025/oct/10/newsroom-edition-one-nation-and-the-rise-of-the-populist-right-full-story-podcast,"Recent opinion polls indicate support for the populist right party One Nation has doubled since the last election. Around the globe, far-right politicians pushing nationalist anti-immigration policies are also on the rise – including Nigel Farage’s Reform UK and Donald Trump in the US. So could Pauline Hanson’s One Nation grow to pose a similar threat to Australian politics?Nour Haydar speaks with Guardian Australia deputy editor, Patrick Keneally, and head of newsroom, Mike Ticher, about the rise of the populist right and the lessons for Australia",2025-10-10,Presented by Nour Haydar with Mike Ticher and Patrick Keneally. Produced by Miles Herbert and Joe Koning with video production by Bertin Huynh
Will the Gaza ceasefire hold?,https://www.theguardian.com/australia-news/audio/2025/oct/10/will-the-gaza-ceasefire-hold-full-story-podcast,"Following months of negotiations, Israel and Hamas have agreed on the first phase of a 20-point “peace plan” to end the war in Gaza.Nour Haydar speaks to global affairs correspondent Andrew Roth about how the deal was brokered, what it means on the ground in Gaza and whether Donald Trump will stay interested for the long haul",2025-10-10,Presented by Nour Haydar with Andrew Roth; produced by Miles Herbert and Joe Koning who also did the sound design and mix. Executive producer is Hannah Parkes
Who will take the trophy in the Australian bird of the year 2025?,https://www.theguardian.com/australia-news/audio/2025/oct/08/who-will-win-australian-bird-of-the-year-2025-full-story-podcast,"Over the coming week, hundreds of thousands of Australians will cast their vote in an election unlike any other. In the fifth bird of the year competition Guardian Australia and BirdLife Australia celebrate the diversity and wonder of our unique and native bird life.Deputy editors Gabrielle Jackson and Patrick Keneally and BirdLife Australia’s Sean Dooley tell Reged Ahmad about the scandals of elections past, why the poll matters and which bird will get their vote",2025-10-08,"Presented by Reged Ahmad with Gabrielle Jackson, Patrick Keneally and Sean Dooley; produced by Karishma Luthria; sound design and mix by Joe Koning; the executive producer is Hannah Parkes"
The ‘civil war’ brewing within the Liberal party,https://www.theguardian.com/australia-news/audio/2025/oct/07/the-civil-war-brewing-within-the-liberal-party-full-story-podcast,"It’s Senate estimates week in Canberra but all eyes are on Liberal MP Andrew Hastie, the former SAS soldier with leadership aspirations.Nour Haydar talks to the political editor, Tom McIlroy, and political reporter Krishani Dhanji about Hastie’s recent resignation to the backbench, the pressure that puts on the opposition leader, Sussan Ley, and how close we are to a leadership spill",2025-10-07,Presented by Nour Haydar with Tom McIlroy and Krishani Dhanji. Produced by   Joe Koning. Sound design by Daniel Semo. Executive producers of this episode were  Hannah Parkes and Miles Herbert
Shadi Khan Saif: the Taliban’s war on the internet,https://www.theguardian.com/australia-news/audio/2025/oct/06/shadi-khan-saif-the-taliban-war-on-the-internet-full-story-podcast,"Last week for 48 hours, and without any warning, Afghanistan was in a total internet blackout. It was a telecommunications shutdown imposed by the Taliban and one that had an immediate and profound impact on the population. Journalist and Full Story producer Shadi Khan Saif speaks to Reged Ahmad about the regime’s calculated effort to silence dissent",2025-10-06,Presented by Reged Ahmad with Shadi Khan Saif; produced by Karishma Luthria and Miles Herbert; sound design and mixing by Daniel Semo; executive producer is Hannah Parkes
What happens when you stop weight-loss jabs?,https://www.theguardian.com/australia-news/audio/2025/oct/06/what-happens-when-you-stop-weight-loss-jabs-full-story-podcast,Science editor Ian Sample talks through the dilemma facing more than a million people in the UK as the cost of the jabs jumps,2025-10-06,"Presented by Helen Pidd with Ian Sample; produced by Marie Lennon, George McDonagh and Ross Burns; executive producers Homa Khaleeli and Sami Kent"
When did the US supreme court become so ‘lawless’?,https://www.theguardian.com/australia-news/audio/2025/oct/04/when-did-the-us-supreme-court-become-so-lawless-full-story-podcast,"The US supreme court starts a new term on Monday, and the nine justices are preparing to take on cases that could prove crucial to the future of American society and democracy. Jonathan Freedland speaks to Prof Leah Litman about what exactly motivates the nine judges who are supposedly tasked with upholding the US constitution. When did the highest court in the land become so apparently partisan? Is there any coming back from this?",2025-10-04,Presented by Jonathan Freedland with Leah Litman. Produced by Danielle Stephens. The executive producer is Zoe Hitch
Newsroom edition: the battle to regulate AI,https://www.theguardian.com/australia-news/audio/2025/oct/03/newsroom-edition-the-battle-to-regulate-ai-full-story-podcast,"Tech companies are asking the government to allow them to effectively steal the work of creatives and journalists to train their AI large language models, hyping the potential value of AI to the economy and urging lawmakers to give them an exemption from copyright laws to realise it. Now creatives are fighting back.Bridie Jabour speaks with editor Lenore Taylor and deputy editor Patrick Keneally about the need to regulate AI and the threat it poses to journalism",2025-10-03,"Presented by Bridie Jabour, with Lenore Taylor and Patrick Keneally. Produced by Miles Herbertand Joe Koning, with video production by Bertin Huynh."
Is the Trump plan for Gaza designed to fail?,https://www.theguardian.com/australia-news/audio/2025/oct/01/is-the-trump-plan-for-gaza-designed-to-fail-full-story-podcast,"On Monday, Donald Trump and Israel’s prime minister, Benjamin Netanyahu, stood together as they unveiled their plan to end the war in Gaza. But it was a 20-point proposal with precious little detail , drawn up with no involvement from Hamas or other Palestinians.The Guardian’s Washington DC bureau chief, David Smith, speaks to Reged Ahmad on whether this proposal is a roadmap to peace or just theatrics by the US president",2025-10-01,Presented by Reged Ahmad with David Smith; produced by Miles Herbert and Shadi Khan Saif; sound design and mixing by Joe Koning; the executive producer is Hannah Parkes
Ben Roberts-Smith defamation case reaches the end of the road,https://www.theguardian.com/australia-news/audio/2025/sep/30/ben-roberts-smith-defamation-case-reaches-end-of-road-full-story-podcast,"After seven years, the Ben Roberts-Smith v Nine newspapers defamation case is finally over, with the high court dismissing his bid for an appeal against a ruling in the federal court that found on the balance of probabilities that he committed war crimes.Guardian Australia senior reporter Ben Doherty talks to Reged Ahmad about what this means for Roberts-Smith, who continues to deny the allegations, and the wider ramifications of the long-running case",2025-09-30,Presented by Reged Ahmad with Ben Doherty. Produced by Karishma Luthria and Joe Koning. Sound design by Daniel Semo. Executive producer is Hannah Parkes
Paracetamol and Donald Trump’s medical myths,https://www.theguardian.com/australia-news/audio/2025/sep/29/paracetamol-autism-donald-trump-medical-myths-full-story-podcast,"When the US president stood up at the podium and announced a link between autism and paracetamol, he sent alarm through the medical community and the public.Guardian science correspondent Hannah Devlin speaks to Reged Ahmad about what the science actually says about the painkiller and why experts fear Donald Trump is deliberately fostering a narrative of distrust",2025-09-29,Presented by Reged Ahmad with Hannah Devlin; produced by Allison Chan with production assistance by Shadi Khan Saif; sound design and mix by Joe Koning; executive producer is Hannah Parkes
Andrew Hastie and the rise of the ‘Maga right’,https://www.theguardian.com/australia-news/audio/2025/sep/29/andrew-hastie-and-the-rise-of-the-maga-right-full-story-podcast,Liberal MP Andrew Hastie’s hardline rhetoric on migration and manufacturing have led many to question whether the opposition frontbencher plans to pull his party to the right and go for the leadership.Guardian Australia political reporter Dan Jervis-Bardy speaks to Nour Haydar about the rise of the SAS soldier turned politician and if he could be successful in importing US-style politics to Australian shores,2025-09-29,Presented by Nour Haydar with Dan Jervis-Bardy; produced by Karishma Luthria; sound design and mixing by Joe Koning; executive producer is Hannah Parkes
"Back to Back Barries: Palestine, Hastie and the rise of influencers",https://www.theguardian.com/australia-news/audio/2025/sep/27/back-to-back-barries-palestine-hastie-and-the-rise-of-influencers,"In their penultimate episode for the year, Barrie Cassidy and Tony Barry unpack an eventful week at the UN and look at how Australia is dealing with a new reality with the United States.They also discuss Andrew Hastie pulling the Liberal party to the right and why politicians need to court social media influencers if they want to increase their vote",2025-09-27,Presented by Barrie Cassidy and Tony Barry; produced by Daniel Semo; the executive producer is Hannah Parkes
Newsroom edition: Trump’s war on truth reverberates in Australia,https://www.theguardian.com/australia-news/audio/2025/sep/26/trump-war-on-truth-reverberates-in-australia-full-story-podcast-newsroom-edition,"Anthony Albanese was at the United Nations this week, taking to the stage to call for unity in times of global conflict. But the headlines were dominated by Donald Trump, whose words told a much different story. At times, the lies and mistruths came so fast it was difficult for journalists to keep up. So how do journalists cover disinformation when it spreads to Australia so rapidly?Bridie Jabour talks to the editor, Lenore Taylor, and the national news editor, Josephine Tovey, about the globalisation of misinformation and why facts are more important than ever",2025-09-26,Presented by Bridie Jabour with Lenore Taylor  and Josephine Tovey. Produced by Miles Herbert and Joe Koning. Video production by Bertin Huynh
The race discrimination commissioner on the rise of the far right,https://www.theguardian.com/australia-news/audio/2025/sep/24/the-race-discrimination-commissioner-on-the-rise-of-the-far-right-full-story-podcast,"The race discrimination commissioner, Giri Sivaraman, speaks to Nour Haydar about the recent spate of anti-immigration rallies, how he is ‘attacked all the time’ for calling out racism, and why some politicians don’t want to talk about the issue",2025-09-24,Presented by Nour Haydar Produced by Allison Chan and Shadi Khan Saif Sound design by Joe Koning Executive producer is Hannah Parkes
Albanese formally recognises Palestine at the UN,https://www.theguardian.com/australia-news/audio/2025/sep/23/albanese-formally-recognises-palestine-at-the-un-full-story-podcast,"On Monday, standing outside the UN headquarters in the US, Anthony Albanese announced Australia’s formal recognition of Palestine as a sovereign and independent state.Guardian Australia’s political editor Tom McIlroy speaks to Nour Haydar from New York on why the prime minister chose this moment to make the landmark decision and whether the move will deepen the divide between Australia and the US on the war in Gaza",2025-09-23,Presented by Nour Haydar with Tom McIlroy; produced by Miles Herbert; sound design and mixing by Daniel Semo; Executive Producer is Hannah Parkes
Optus under fire for triple-zero failure,https://www.theguardian.com/australia-news/audio/2025/sep/23/optus-under-fire-for-triple-zero-failure-full-story-podcast,"On Thursday, Optus users across four states attempted to call for help – but they couldn’t get through.The 13-hour outage has been linked to three deaths and met with outrage.RMIT telecommunications expert Mark Gregory speaks to Reged Ahmad about what went so terribly wrong that day, and why it’s time for urgent reform to ensure it never happens again",2025-09-23,Presented by Reged Ahmad with Mark Gregory. Produced by Joe Koning. Sound design by Daniel Semo. Executive producer is Hannah Parkes
Why some professional netballers are turning their backs on the sport,https://www.theguardian.com/australia-news/audio/2025/sep/22/why-some-professional-netballers-are-turning-their-backs-on-the-sport-full-story-podcast,"Netball is the highest-participation sport for women and girls in Australia, but with only a handful of spots available in the Super Netball – the world’s best professional league – it’s a hard-fought battle at the top.Netball and football commentator Georgia Rajic tells Reged Ahmad how the rise of other viable sporting careers such as AFLW is causing some netballers to look elsewhere for opportunities rather than spending years waiting on the sidelines",2025-09-22,Presented by Reged Ahmad with Georgia Rajic; produced by Allison Chan; the executive producer is Joe Koning
Matt Kean on Australia’s future in a climate crisis,https://www.theguardian.com/australia-news/audio/2025/sep/21/matt-kean-on-australias-future-in-a-climate-crisis-full-story-podcast,"The Albanese government has put a number on its climate ambition: a target of a 62-70% emissions cut compared to 2005 levels. It comes after the release of the national climate risk assessment, which described a disastrous future for Australians on a warming planet. In this bonus episode of the Australian Politics podcast, climate and environment editor Adam Morton speaks to the chair of the Climate Change Authority, Matt Kean, on the advice that informed the government’s long-awaited emissions reduction target for 2035 Read more:   What is a climate target, and how does Australia’s new one for 2035 stack up against other countries?  Albanese’s Oprah-style emissions target aims to please almost everyone but risks falling short on climate action  How vulnerable are Australia’s cities to extreme heat? Explore our maps",2025-09-21,Presented by Adam Morton with Matt Kean. Produced by Joe Koning. Executive producer Allison Chan
"Back to Back Barries: Trump, climate targets and a turn to One Nation",https://www.theguardian.com/australia-news/audio/2025/sep/20/back-to-back-barries-trump-climate-targets-and-a-turn-to-one-nation,"Barrie Cassidy and Tony Barry examine the politics of climate policy after Anthony Albanese revealed Australia’s 2035 emissions target.They also discuss the prime minister’s failure to secure a defence treaty in Papua New Guinea, Donald Trump’s clash with an ABC journalist and why recent polling shows some voters are moving to the right.",2025-09-20,Presented by Barrie Cassidy and Tony Barry; produced by Daniel Semo; Executive producer Hannah Parkes
