title,link,description,published,contributors
"The story of Daniel Andrews: dogged, divisive and enduringly popular",https://www.theguardian.com/australia-news/audio/2022/nov/01/the-story-of-daniel-andrews-dogged-divisive-and-enduringly-popular,"On 26 November the people of Victoria are heading to the polls and Daniel Andrews will seek four more years as premier. If successful, he will lead the state for at least 12 years – cementing his place as one of the country’s most significant politicians.Journalist Margaret Simons speaks to Laura Murphy-Oates about the rise of  Andrews and why, despite lockdowns, scandals and a reputation as Australia’s most divisive premier, he appears set to win another term",2022-11-01,"Reported by Margaret Simonsand presented by Laura Murphy-Oates; produced by Joe Koningwho also did the sound design and mixing; additional production by Allison Chan; the executive producers are Miles Martignoni; Molly Glassey, Gabrielle Jacksonand Laura Murphy-Oates"
The rise of Europe’s far-right parties,https://www.theguardian.com/australia-news/audio/2022/oct/31/the-rise-of-europes-far-right-parties,Why are far-right parties becoming more influential in European politics? Jon Henley reports on the rise of the Brothers of Italy and the Sweden Democrats,2022-10-31,"Presented by Michael Safi with Jon Henley; produced by Joshua Kelly, Ned Carter Miles, Lucy Hough, and Rudi Zygadlo; executive producers are Elizabeth Cassin and Phil Maynard."
"Netball Australia, the Socceroos and sportswashing – with Lenore Taylor",https://www.theguardian.com/australia-news/audio/2022/oct/28/netball-australia-the-socceroos-and-sportswashing-with-lenore-taylor,"Netball Australia has been in the news after players expressed concern over wearing the logo of mining company Hancock Prospecting on their uniform. But netball isn’t the only sport to make headlines recently relating to claims of sportswashing. The Socceroos issued a statement this week about human rights abuses in Qatar ahead of the World Cup next month.In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Jo Tovey about players finding their voice, the politics of sport, and sportswashing",2022-10-28,Presented by Gabrielle Jackson with Lenore Taylor and Josephine Tovey . Produced by Miles Herbert and Camilla Hannan . Executive produced by Gabrielle Jackson and Miles Martignoni
Grace Tame’s story in her own words,https://www.theguardian.com/australia-news/audio/2022/oct/27/grace-tames-story-in-her-own-words,"In 2021, Grace Tame became a household name after she was recognised as Australian of the Year for her work advocating for survivors of child abuse. In the year that followed, Tame’s story of being assaulted and groomed by her teacher became common knowledge, with the activist facing multiple challenges in getting her story - and stories of other abuse survivors - heard and accurately represented.Grace Tame speaks to Laura Murphy-Oates about sharing her story in her own words in her memoir The Ninth Life of a Diamond Miner, keeping power accountable, and how her foundation is creating meaningful change for victim survivors of child sexual abuse",2022-10-27,"Presented by Laura Murphy-Oates. Produced by Karishma Luthria and Molly Glassey. Executive producers Miles Martignoni, Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
"In uncertain times, will Labor’s cautious budget pay off?",https://www.theguardian.com/australia-news/audio/2022/oct/26/does-labors-cautious-progressive-budget-do-enough-in-precarious-times,"Labor’s first budget in a decade warns of dire economic conditions on the global stage and the risks of rising inflation. It delivered on promises made on childcare, parental leave, housing and skills but deliberately contained no surprises.Laura Murphy-Oates talks to Guardian Australia’s editor Lenore Taylor and political editor Katharine Murphy about Labor’s plans for the nation and how it intends to roll out its progressive policies slowly and steadily",2022-10-26,"Presented by Laura Murphy-Oates with Lenore Taylor and Katharine Murphy. Also featuring Greg Jericho, Peter Hannam, Paul Karp and Adam Morton. Produced by Joe Koning, who also did the sound design and mixing. Executive producers Miles Martignoni and Gabrielle Jackson"
Uncovering the truth of a historic police shooting at Uluru,https://www.theguardian.com/australia-news/audio/2022/oct/25/uncovering-the-truth-of-a-historic-police-shooting-at-uluru,"In 1934, Pitjantjatjara man Yukun was killed in a police shooting at Uluru, with his remains then dug up and kept in museums for decades. After a journey of discovery involving a long-lost diary and a forensic search of hundreds of Aboriginal remains, Yukun has finally been laid to rest by his descendants – nearly 90 years after his death.Indigenous affairs editor Lorena Allam speaks to Yukun’s family and historian Mark McKenna about what really happened to Yukun, and the journey to bring him home",2022-10-25,"Reported by Lorena Allam and presented by Laura Murphy-Oates; produced by Joe Koning, who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
"After the end of Liz Truss, what’s next for the UK?",https://www.theguardian.com/australia-news/audio/2022/oct/24/after-the-end-of-liz-truss-whats-next-for-the-uk,Liz Truss has resigned as UK prime minister after a disastrous premiership marked by U-turns and a self-inflicted economic crisis. Sonia Sodha analyses what’s next for the Tories: will a new leader solve their problems? When could the next election be and could Labor win it?,2022-10-24,"Presented by Michael Safi, reported by Sonia Sodha and Peter Walker. Produced by Ned Carter Miles  and Jo Glanville. Sound design by Rudi Zygadlo. Executive producer Phil Maynard"
"Ben Roberts-Smith v the media, part five: the letters",https://www.theguardian.com/australia-news/audio/2022/oct/20/ben-roberts-smith-v-the-media-part-five-the-letters,"In June 2018, an SAS soldier known in this defamation trial as Person 18 says he received two threatening letters at his barracks in Perth. In their defence, the newspapers allege that these letters were written by Ben Roberts-Smith. He denies this outright.In this episode, Ben Doherty explains why the newspapers think these letters are important to their defence of this case and we hear testimony from Ben Roberts-Smith, as well as his former employee John McLeod and ex-wife Emma Roberts, who are witnesses for the newspapers, read by voice actors. We also hear closing arguments from both sides and from a defamation barrister about what this trial tells us about defamation law in Australia",2022-10-20,"Presented by Ben Doherty. Series producer Ellen Leabeater. Produced by Miles Herbert with assistance from Mell Chun, Karishma Luthria, Allison Chan, Joey Watson and Rashna Farrukh. Sound design and mixing by Camilla Hannan with James Milsom. Executive producers Miles Martignoni and Gabrielle Jackson"
"Ben Roberts-Smith v the media, part four: the tunnel",https://www.theguardian.com/australia-news/audio/2022/oct/20/ben-roberts-smith-v-the-media-part-four-the-tunnel,"On 12 April 2009, the SAS arrive in the village of Kakarak in Afghanistan’s Uruzgan province. It’s a Taliban stronghold where an Australian soldier was killed just a month earlier. It’s here, in a compound known as Whiskey 108, that one of the most contested events in this extraordinary defamation trial take place. In their defence, the newspapers allege that at Whiskey 108 Ben Roberts-Smith murdered an Afghan man with a prosthetic leg and ordered a junior member of his patrol to murder another Afghan man as part of a military ‘blooding’ ritual. Roberts-Smith strenuously denies these claims and says the two men who were killed were legitimate engagements shot lawfully in the heat of battle.In this episode, Ben Doherty takes us inside the raid on Whiskey 108. We hear evidence presented by Ben Roberts-Smith and others who support his version of events, as well as witnesses for the newspapers, read by voice actors",2022-10-20,"Presented by Ben Doherty. Series producer Ellen Leabeater. Produced by Miles Herbert with assistance from Emma Lancaster, Mell Chun, Karishma Luthria, Helen Smith, Karla Arnall, Jane Lee, Daniel Semo, Tim Jenkins, Joey Watson, Laura Brierley Newton, Allison Chan , Rashna Farrukh and Rob Kaldor. Sound design and mixing by Camilla Hannan with James Milsom. Executive producers Miles Martignoni and Gabrielle Jackson"
"Ben Roberts-Smith v the media, part three: the affair",https://www.theguardian.com/australia-news/audio/2022/oct/19/ben-roberts-smith-v-the-media-part-three-the-affair,"An affair between Ben Roberts-Smith and a witness known to the court as Person 17 is one of the key contested elements of this extraordinary defamation trial. The newspapers as part of their defence allege that Roberts-Smith committed an act of domestic violence against Person 17. He denies this allegation, saying it is a complete fabrication.In this episode, host Ben Doherty takes us through both sides, detailing the breakdown of Roberts-Smith’s marriage to Emma Roberts and his affair with Person 17. We hear testimony from Roberts-Smith himself, as well as from Person 17 and Emma Roberts – who appear for the newspapers – read by voice actors",2022-10-19,"Presented by Ben Doherty. Series producer Ellen Leabeater. Produced by Allison Chan and Camilla Hannan with production assistance from Joey Watson, Rashna Farrukh, Laura Brierley Newton and Mell Chun . Sound design and mixing by Camilla Hannan with James Milsom. Executive producers Miles Martignoni and Gabrielle Jackson"
