title,link,description,published,contributors
Why we need to talk about happiness – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2023/feb/17/why-we-need-to-talk-about-happiness-with-lenore-taylor,"The torrent of bad news – on the economy, the climate and the war in Europe – can be exhausting. Despite the news reflecting a grim picture of our society, some of Australia’s best writers, including Helen Garner and Tony Birch, have found happiness amid the chaos.In this episode of Full Story, Gabrielle Jackson talks to Guardian Australia’s editor-in-chief, Lenore Taylor, and assistant editor for features, culture and lifestyle, Celina Ribeiro, about how we can find joy without turning away from the world’s most pressing issues",2023-02-17,Presented by Gabrielle Jackson with Lenore Taylor and Celina Ribeiro . Produced by Miles Herbert and Camilla Hannan . Executive produced by Gabrielle Jackson
Is this Australia’s turning point for concussion in sport?,https://www.theguardian.com/australia-news/audio/2023/feb/16/is-this-australias-turning-point-for-concussion-in-sport,"A Senate inquiry is examining the link between repeated concussions and other head injuries from contact sports including AFL, rugby league and rugby union and a neurodegenerative disease called CTE. Inequality reporter Stephanie Convery speaks with Jane Lee about the life of  former semiprofessional rugby player Terry Strong, who suffered from severe CTE in his later years and died in 2021",2023-02-16,"Presented by Jane Lee with Stephanie Convery, Produced by Karishma Luthria, Ellen Leabeater, Jane Lee and Camilla Hannan who also did the sound design and mixing. Executive Producer Molly Glassey"
Lidia Thorpe on Blak sovereignty and leaving the Greens,https://www.theguardian.com/australia-news/audio/2023/feb/14/lidia-thorpe-on-blak-sovereignty-and-leaving-the-greens,"After her shock resignation from the party, the newly independent senator Lidia Thorpe sits down with Guardian Australia to discuss her views on the voice to parliament and her plan to represent the Blak sovereignty movement on the crossbench. Political reporter Paul Karp also discusses what this moment means for the voice and for the Greens",2023-02-14,Presented by Laura Murphy-Oatesand Paul Karp;  produced by Miles Herbertand Joe Koningwho also did the sound design and mixing; the executive producer is Laura Murphy-Oates
Could western tanks be decisive in Ukraine?,https://www.theguardian.com/australia-news/audio/2023/feb/13/could-western-tanks-be-decisive-in-ukraine,"After months of debate and diplomacy, western tanks are finally heading to Ukraine for what promises to be a spring escalation in the fighting. But will they define the outcome? Dan Sabbagh and Daniel Boffey report",2023-02-13,Presented by Nosheen Iqbal with Dan Sabbagh and Daniel Boffey; produced by Ned Carter Miles and Solomon King
The five drivers of interest rates you need to watch,https://www.theguardian.com/australia-news/audio/2023/feb/13/these-five-things-will-determine-your-interest-rates,Homeowners and buyers are struggling with the Reserve Bank’s decision to raise interest rates a ninth consecutive time in a bid to cut inflation. Guardian Australia’s economics correspondent Peter Hannam speaks to Jane Lee about five things that will decide how quickly the central bank can stop raising rates and steer the economy to recovery,2023-02-13,"Presented by Jane Lee with Peter Hannam. Produced by Ellen Leabeater, Karishma Luthria, Camilla Hannan and Jane Lee. Sound design and mixing by Camilla Hannan. Executive producer Molly Glassey"
Can Labor set a new standard inside Parliament House? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2023/feb/10/can-labor-set-a-new-standard-inside-parliament-house-with-lenore-taylor,"For the first time in the history of the federal parliament, members from both parties endorsed a code of conduct for politicians and their staff. There is hope these new standards represent progress and will make Parliament House a safer place to work.In this episode of Full Story, Gabrielle Jackson talks to Guardian Australia’s editor-in-chief, Lenore Taylor, and live news editor, Patrick Keneally, about changing the culture of parliament",2023-02-10,Presented by Gabrielle Jackson with Lenore Taylor and Patrick Keneally . Produced by Miles Herbert and Camilla Hannan . Executive produced by Gabrielle Jackson
A devastating earthquake in Syria and Turkey,https://www.theguardian.com/australia-news/audio/2023/feb/08/a-devastating-earthquake-in-syria-and-turkey,"A 7.8-magnitude quake has struck Turkey and Syria, killing at least 2,600 people and razing entire neighbourhoods. Experts say it could not have happened at a worse time",2023-02-08,"Presented by Hannah Moore with Ruth Michaelson; produced by Ruth Abrahams, Clizia Sala, Rose de Larrabeiti, and Rudi Zygadlo. Additional production by Joe Koning. The executive producer was Homa Khaleeli"
Australia’s place in the power contest between the US and China,https://www.theguardian.com/australia-news/audio/2023/feb/07/defence-minister-richard-marles-on-labors-diplomatic-reset,"Australia is walking a fine line between the US, which it relies on for security, and its important trade partner China as fears grow of a potential conflict in the Indo-Pacific. Defence and foreign affairs correspondent Daniel Hurst recently interviewed defence minister Richard Marles on Australia’s position in the global contest for power",2023-02-07,"Presented by Jane Lee with Daniel Hurst, produced by Allison Chan, Jane Lee, Joe Koning who also did the sound design and mixing, executive producer Laura Murphy-Oates"
"Medicare is broken, can Labor fix it?",https://www.theguardian.com/australia-news/audio/2023/feb/06/medicare-is-broken-can-labor-fix-it,"The Albanese government promised to deliver the biggest overhaul to Medicare in 40 years, acknowledging that the system is broken, with GP clinics and hospital emergency departments overwhelmed. But the health sector is disappointed by the lack of detail and funding in Labor’s long-awaited Strengthening Medicare taskforce report.Jane Lee speaks to health policy analyst Jennifer Doggett about the risks and rewards of establishing a truly universal health care system",2023-02-06,"Presented by Jane Lee with  Jennifer Doggett.  Produced by Miles Herbert , Allison Chan  and Camilla Hannan, who also did sound design. Executive producer  Gabrielle Jackson"
Scammers are getting smarter. Are we ready?,https://www.theguardian.com/australia-news/audio/2023/feb/06/scammers-are-getting-smarter-are-we-ready,"More than $1m is lost every day in Australia to scams, and experts say financial scams are becoming more sophisticated, and easier to perpetrate. With little chance of getting money back, victims say that too much of the onus is on ordinary people to protect themselves.In this episode, one woman describes how she lost $25,000 in a scam, and reporter Cait Kelly explores whether Australia is prepared to combat the rise in sophisticated scams",2023-02-06,"Presented by Laura Murphy-Oateswith Cait Kelly; produced by Ellen Leabeaterand Joe Koningwho also did the sound design and mixing, additional production by Jane Lee, Camilla Hannanand Karishma Luthria; the executive producer of this episode is Laura Murphy-Oates"
