title,link,description,published,contributors
Who will foot the bill for global climate disasters?,https://www.theguardian.com/australia-news/audio/2022/nov/27/who-will-foot-the-bill-for-global-climate-disasters,"Developing countries had a win at this year’s international climate summit Cop27, with developed countries agreeing to chip in to a fund to cover loss and damage from climate disasters.Jane Lee speaks to climate and environment editor Adam Morton and Vanuatu’s climate change minister Ralph Regenvanu about what this means for countries vulnerable to climate disasters and the path ahead for international climate talks",2022-11-27,"Presented by Jane Lee, reported by Adam Morton. Produced by Karishma Luthria and Jane Lee. Sound design and mixing by Camilla Hannan. Executive producers are Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
How did Daniel Andrews win his third Victorian election?,https://www.theguardian.com/australia-news/audio/2022/nov/27/how-did-daniel-andrews-win-his-third-victorian-election,Daniel Andrews has been returned for a historic third term ­as Victorian premier despite a swing against Labor in the state’s election. Jane Lee speaks with Victorian state correspondent Benita Kolovos about what the results tell us about how the state’s record Covid lockdowns were received and how they compared with federal election voter trends.,2022-11-27,Reporting by Benita Kolovos and presented by Jane Lee. Produced by Jane Lee andCamilla Hannan who also did sound design and mixing. Executive producer is Molly Glassey.
Are electric vehicles about to become affordable? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/nov/25/are-electric-vehicles-about-to-become-affordable-with-lenore-taylor,"For years the majority of Australians have been shut out of the electric vehicle market. But after Labor passed a bill that will phase out public support for petrol-based hybrids, electric cars are finally poised to become cheaper and more accessible.In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about the new electric car discount, and the road to zero emissions vehicles.",2022-11-25,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher . Produced by Miles Herbert and Daniel Semo . Executive produced by Gabrielle Jackson
"World Cup 2022: chaos, protests and a glimmer of hope for the Socceroos",https://www.theguardian.com/australia-news/audio/2022/nov/24/world-cup-2022-chaos-protests-and-a-glimmer-of-hope-for-the-socceroos,"The 2022 Fifa World Cup is well underway in Qatar, with an admirable performance from the Socceroos in their debut match against France, the defending champions. The cup is one of the most watched sporting events in the world but the treatment of LGBTQ+ people and migrant workers in Qatar has provoked international backlash – with players and fans speaking out, and cities such as Paris refusing to publicly air the games.Guardian Australia’s deputy sports editor, Emma Kemp, reports from Doha about human rights in Qatar, the chaos on the ground so far and the road ahead for the Socceroos",2022-11-24,"Reported by Emma Kemp and presented by Laura Murphy-Oates; produced by Karishma Luthria, Emily Waterson, Ellen Leabeater and Joe Koning; sound design by Joe Koning and Daniel Semo; the executive producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
Donald Trump re-enters the battleground for the presidency,https://www.theguardian.com/australia-news/audio/2022/nov/23/donald-trump-re-enters-the-battleground-for-the-presidency,"Donald Trump has announced his third run for president, and not all Republicans are happy about it. Not only have there been a string of midterm losses by candidates he handpicked and supported, but in the background authorities are investigating Trump’s personal, political and financial conduct.Jonathan Freedland speaks to political columnist Jonathan Martin of Politico and unpacks how the Republican party can finally break away from Trump’s legacy",2022-11-23,"Presented by Jonathan Freedland with Jonathan Martin. Produced by Hareem Khan, the executive producer is Maz Ebtehaj"
"Buy now, pay later and the revolving door of debt",https://www.theguardian.com/australia-news/audio/2022/nov/22/buy-now-pay-later-and-the-revolving-door-of-debt,"Buy now, pay later services like Afterpay and Zip offer an easy alternative avenue of credit, attracting millions of users in Australia. A treasury paper released this week warns that these platforms are landing vulnerable people in a spiral of debt and the Albanese government is considering new laws to protect consumers Reporter Jordyn Beazley speaks to Laura Murphy-Oates about the true cost of buy now, pay later",2022-11-22,"Reported by Jordyn Beazleyand presented by Laura Murphy-Oates; produced by Joey Watsonand Joe Koningwho also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson, Molly Glasseyand Laura Murphy-Oates"
The environmental impact of The Rings of Power,https://www.theguardian.com/australia-news/audio/2022/nov/21/the-environmental-impact-of-amazons-the-rings-of-power,"New Zealand’s dappled forests, rolling hills and towering ice cliffs have formed the visual signature for the Lord of the Rings franchise, including Amazon’s latest instalment, The Rings of Power. But with some of these towering trees carved out of polystyrene, workers involved in The Rings of Power and other international studio productions in New Zealand say they have serious concerns about the enormous environmental impact – including emissions and waste – of the film industry, partly underwritten by New Zealand’s government.NZ correspondent Tess McClure speaks to Jane Lee about some of these concerns and how the standards of its film industry compares with those in other countries",2022-11-21,"Reported by Tess McClure and presented by Jane Lee. Produced by Ellen Leabeater, Jane Lee and Emily Waterson. Sound design and mix by Joe Koning. Executive producers Laura Murphy-Oates, Gabrielle Jackson and Molly Glassey."
Is the cost-of-living crisis really a wages crisis?,https://www.theguardian.com/australia-news/audio/2022/nov/18/is-the-cost-of-living-crisis-really-a-wages-crisis,"As inflation soars and wages plummet, Australians’ living standards are falling. Meanwhile, corporations – including leading energy providers and resource companies – are raking in record profits, while the lowest income earners are being hit the hardest.In this episode of Full Story, Gabrielle Jackson talks to head of news Mike Ticher and live news editor Patrick Keneally about whether the cost-of-living crisis is really a wages crisis",2022-11-18,Presented by Gabrielle Jackson with Mike Ticher and Patrick Keneally.  Produced by Miles Herbert and Daniel Semo. Executive produced by Gabrielle Jackson
The whistleblower tapes exposing racism in Queensland’s police force,https://www.theguardian.com/australia-news/audio/2022/nov/17/the-whistleblower-tapes-exposing-racism-in-queenslands-police-force,"Audio recordings leaked to Guardian Australia by a whistleblower reveal several officers and sworn police using racist and offensive language while working in a Brisbane watch house. The audio, condemned by Queensland police and the state government, follows evidence at the state inquiry into police responses to domestic and family violence, which included dozens of examples of racist, misogynistic and sexist behaviour.Queensland state correspondent Ben Smee speaks to Laura Murphy-Oates about what these tapes reveal about the culture of the Queensland police force",2022-11-17,Reported by Ben Smee and Eden Gillespie; presented by Laura Murphy-Oates; produced by Miles Herbert and Emily Waterson; sound design and mixing by Joe Koning. The executive producers are  Molly Glassey and Laura Murphy-Oates
Robodebt: a conspiracy or a stuff up?,https://www.theguardian.com/australia-news/audio/2022/nov/15/robodebt-a-conspiracy-or-a-stuff-up,"The Robodebt royal commission is investigating the failed debt recovery scheme that targeted over 400,000 people on government payments. So far, there’s been bombshell revelations that legal doubts over the scheme were ignored or “watered down” by people high up within the federal government.Welfare and inequality editor Luke Henriques-Gomes speaks to Laura Murphy-Oates about how the Robodebt saga unfolded, and whether there was a conspiracy or a stuff up at the heart of the scheme",2022-11-15,"Presented by Laura Murphy-Oates, reported by Luke Henriques-Gomes. Produced by Allison Chan, Miles Herbert and Karishma Luthria. Sound design and mixing by Camilla Hannan. Executive producers Gabrielle Jackson, Molly Glassey, Miles Martignoni and Laura Murphy-Oates."
