title,link,description,published,contributors
Apple versus Epic: how the Fortnite app led to a legal showdown,https://www.theguardian.com/australia-news/audio/2021/may/20/apple-versus-epic-how-the-fortnite-app-led-to-a-legal-showdown,"The video game Fortnite has become a cultural phenomenon in recent years with up to 100 million users a month logging in to play the free online game. But for users of iPhones and iPads, the wildly popular game has been unavailable ever since it was ejected from the App store. This followed an attempt by Epic, the maker of Fortnite, to offer its own payment service for players, with a 20% cut in cost if they decided to bypass Apple’s in-app purchases.As the Guardian’s UK technology editor, Alex Hern, tells Anushka Asthana, the feud has now landed in court, in what could be a defining moment for the app industry: if (as many analysts predict) Apple wins, it will help consolidate its power in the mobile economy. But if it loses, it could radically alter what apps are available on iPhones and what users can do with them.",2021-05-20,Presented by Anushka Asthana with Alex Hern; produced by Sami Kentand Iain Chambers; executive producers Phil Maynardand Archie Bland
Australia’s new powers to indefinitely detain refugees,https://www.theguardian.com/australia-news/audio/2021/may/19/australias-new-powers-to-indefinitely-detain-refugees,"Last week, new laws that allow the government to indefinitely detain refugees and give the immigration minister new powers to revoke a person’s refugee status, quietly passed through parliament.The government says this gives the minister greater oversight to protect human rights, but others are concerned these powers are undemocratic and may breach international law",2021-05-19,Presented by Laura Murphy-Oates and reported by Ben Doherty. Produced by Ellen Leabeater. The executive producers are Miles Martignoni and Gabrielle Jackson
Are microplastics bad for us?,https://www.theguardian.com/australia-news/audio/2021/may/18/are-microplastics-bad-for-us,"Tiny fragments of plastic, known as microplastics, have been found in many common foods, airborne dust from homes and even at the bottom of the ocean. However, research into how microplastics could be affecting our health is scarce.Environment reporter Graham Readfearn breaks down why we know so little about these omnipresent particles and what we can do to minimise our exposure to them.",2021-05-18,Reported by Graham Readfearnand presented by Laura Murphy-Oates; produced by Ellen Leabeaterand Joe Koning; the executive producers are Miles Martignoniand Gabrielle Jackson.
Are Israel and Palestine on the brink of another war?,https://www.theguardian.com/australia-news/audio/2021/may/17/are-israel-and-palestine-on-the-brink-of-another-war,"Oliver Holmes, the Guardian’s Jerusalem correspondent, talks to Rachel Humphreys about the violence that has broken out between Israel and Palestine. In recent weeks there has been a sharp escalation in anger over Israel’s half-century occupation, its ever-deepening military grip over Palestinian life and a wave of evictions and demolitions. Israel’s political leaders have said violent street clashes between Jews and Arabs inside the country pose a bigger threat than the escalating military conflict with Gaza. Despite international calls for calm, there are fears that Israel and Palestine are on the verge of another war.",2021-05-17,Presented by Rachel Humphreys with Oliver Holmes. Produced by Ned Carter Miles and Axel Kacoutié. Executive producers: Nicole Jackson and Phil Maynard
Will keeping Australia’s borders closed change who we are as a nation? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/may/14/will-keeping-australias-borders-closed-change-who-we-are-as-a-nation-with-lenore-taylor,This week’s budget had an important underlying assumption – that Australia’s borders would remain closed until mid-2022. Taylor and head of news Mike Ticher unpick the implications,2021-05-14,Presented by Lucy Clark with Lenore Taylor and Mike Ticher. Produced by Ryan Pemberton and Ellen Leabeater. The executive producer is Miles Martignoni
Are police biased when responding to domestic violence?,https://www.theguardian.com/australia-news/audio/2021/may/13/are-police-biased-when-responding-to-domestic-violence,"Research shows that victims and survivors of domestic and family violence – especially Indigenous women – are being mistaken for perpetrators by police. This treatment can have serious and fatal consequences. Ben Smee explores concerns about the culture of the Queensland police, and Dr Hannah McGlade discusses how Indigenous women are being criminalised by this system",2021-05-13,Reported by Ben Smee and presented by Laura Murphy-Oates; produced by Miles Herbert and Joe Koning; the executive producers are Miles Martignoni and Gabrielle Jackson
Will this pandemic recovery budget make over the Morrison government?,https://www.theguardian.com/australia-news/audio/2021/may/12/will-this-pandemic-recovery-budget-make-over-the-morrison-government,"The 2021 Australian federal budget promises new funding for aged care, mental health, childcare and includes a special women’s statement which provides funding for domestic violence and a response to the Respect@Work report. But is it ambitious enough?",2021-05-12,Presented by Laura Murphy-Oates with Lenore Taylor and Katharine Murphy. Produced by Miles Martignoni. Executive producer Gabrielle Jackson
Is Australia stopping the world’s poorest nations from accessing cheap Covid-19 vaccines?,https://www.theguardian.com/australia-news/audio/2021/may/11/is-australia-stopping-the-worlds-poorest-nations-from-accessing-cheap-covid-19-vaccines,"Last week the United States became the latest country to declare its support for a vaccine patent waiver, which would allow cheaper versions of vaccines to be manufactured and sold. Many believe this measure will improve access to vaccines in developing countries and could significantly alter the global fight against Covid-19 – so why are so many countries still against it? Elias Visontay breaks down the case for a vaccine patent waiver, and how Australia continues to stand in the way",2021-05-11,"Reported by Elias Visontay and presented by Laura Murphy-Oates; produced by Karishma Luthria, Ellen Leabeater,  Miles Herbert and Ryan Pemberton, the executive producers are Miles Martignoni and Gabrielle Jackson"
Why have sperm counts more than halved in the past 40 years?,https://www.theguardian.com/australia-news/audio/2021/may/10/why-have-sperm-counts-more-than-halved-in-the-past-40-years,"Dr Shanna Swan, a professor of environmental medicine and public health at Mount Sinai school of medicine in New York City, talks to Rachel Humphreys about declining fertility in men. Over the past 40 years, average sperm counts among western men have more than halved. She tells Rachel how certain chemicals can interfere with reproductive health. Phthalates, used to make plastic soft and flexible, are of particular concern. They lower testosterone, which can affect sperm count, though they are bad for women, too, and can increase the risk of miscarriage and premature birth. The reproductive crisis is serious, she says. We need to try and limit our exposure to these chemicals otherwise human survival could be threatened.",2021-05-10,Presented by Rachel Humphreys with Shanna Swan. Produced by Lucy Greenwell and Axel Kacoutié. Executive producers Phil Maynard and Nicole Jackson. Introduced by Laura Murphy-Oates
What does it mean to be a progressive media organisation in Australia? – with Lenore Taylor and Katharine Murphy,https://www.theguardian.com/australia-news/audio/2021/may/07/what-does-it-mean-to-be-a-progressive-media-organisation-in-australia-with-lenore-taylor-and-katharine-murphy,"As the Guardian celebrates its 200th anniversary, Gabrielle Jackson speaks to Taylor and Murphy about how the organisation’s purpose defines how we analyse and imagine a better future for Australia",2021-05-07,Presented by Gabrielle Jackson with Lenore Taylor and Katharine Murphy. Produced by Ryan Pemberton. Executive producer Miles Martignoni
