title,link,description,published,contributors
Is Australia’s biggest new gas project cutting its emissions – or doubling them?,https://www.theguardian.com/australia-news/audio/2021/jun/16/is-australias-biggest-new-gas-plant-cutting-its-emissions-or-doubling-them,Woodside Petroleum is planning to expand a liquefied natural gas project in a plan it claims will reduce emissions by 30% by 2030. But analysts say the project will cause emissions to skyrocket. Environment editor Adam Morton explains why the project is being approved and what could it mean for Australia’s emission targets,2021-06-16,Presented by Laura Murphy-Oates and reported by Adam Morton. Produced by Miles Herbert and Ryan Pemberton. The executive producers are Miles Martignoni and Mike Ticher
David Dungay Jr’s family take their fight for justice to the United Nations,https://www.theguardian.com/australia-news/audio/2021/jun/15/david-dungay-jrs-family-take-their-fight-for-justice-to-the-united-nations,"David Dungay Jr’s name has become a frequent rallying cry at Black Lives Matter protests across Australia. Now the family of the Dunghutti man, who died in custody in 2015, is teaming up with the barrister Geoffrey Robertson QC to take their case to the UN human rights commission, arguing Australia has breached its international human rights obligations.Indigenous affairs editor Lorena Allam explains the legal reasoning behind the case and what it could mean for the Dungay family and all families affected by a death in custody",2021-06-15,"Presented by Laura Murphy-Oates and reported by Lorena Allam; produced by Miles Herbert and Ryan Pemberton. Executive producers: Miles Martignoni, Laura Murphy-Oates and Gabrielle Jackson"
Will Tokyo really host a pandemic Olympics?,https://www.theguardian.com/australia-news/audio/2021/jun/14/will-tokyo-really-host-a-pandemic-olympics,"The Games were meant to be a moment of national celebration but, with coronavirus cases rising in Japan, this summer’s postponed Olympics are the subject of recrimination and protest. Justin McCurry, the Guardian’s Tokyo correspondent, tells Anushka Asthana why the movement to cancel the Games is facing an uphill battle in the face of vast financial pressure",2021-06-14,Presented by Anushka Asthana with Justin McCurry; produced by Joshua Kelly and Sami El-Enany; executive producers are Archie Bland and Phil Maynard; additional production by Ryan Pemberton
"With the spotlight on the Biloela family, can Australia’s rhetoric on refugees improve?",https://www.theguardian.com/australia-news/audio/2021/jun/11/with-the-spotlight-on-the-biloela-family-can-australias-rhetoric-on-refugees-improve,This week the Biloela family was thrust back in the news as three-year-old Tharnicaa was airlifted to a hospital in Perth to fight pneumonia and a blood infection. Mike Ticher and Lucy Clark speak about the treatment of the Biloela family and whether it will have an impact on Australia’s immigration policy,2021-06-11,Presented by Gabrielle Jackson with Mike Ticher and Lucy Clark. Produced by Ryan Pemberton. Executive produced by Miles Martignoni
Behind the rise of hyperpop,https://www.theguardian.com/australia-news/audio/2021/jun/10/behind-the-rise-of-hyperpop,"The past decade has seen the formation of a vibrant and strange genre of music called hyperpop. Its growth has been spurred on by the internet – through Soundcloud, Twitter and now Spotify – and it has been linked to some of the most exciting young artists worldwide.Freelance music writer Shaad D’Souza speaks to Laura Murphy-Oates about the rise of hyperpop and what it tells us about the influence of big corporations such as Spotify.",2021-06-10,Presented by Laura Murphy-Oatesand reported by Shaad D'Souza; produced by Joe Koningand Ryan Pemberton; the executive producers are Miles Martignoniand Gabrielle Jackson
"Love, fear and Covid failures in Australia’s aged care",https://www.theguardian.com/australia-news/audio/2021/jun/09/love-fear-and-covid-failures-in-australias-aged-care,"The coronavirus outbreak in Melbourne has spread to aged care, with multiple cases linked to one facility: Arcare in Maidstone. For young carer Ai-Lin, whose 86-year-old grandmother Ann lives at the facility, this outbreak raises serious questions about Australia’s aged care system and the federal government’s vaccination rollout.Laura Murphy-Oates speaks to Ai-Lin about her experience as a young carer living through the pandemic",2021-06-09,Presented by Laura Murphy-Oates; produced by Miles Herbert and Joe Koning. Executive producers: Miles Martignoni and Gabrielle Jackson
Is hormone-treated beef bad for us?,https://www.theguardian.com/australia-news/audio/2021/jun/08/is-hormone-treated-beef-bad-for-us,"Nearly half of Australia’s cattle is treated with growth hormones to speed up weight gain. Australian regulators say these hormones are safe and legal, but in the EU and the UK, they’re banned. However a new free-trade agreement currently under negotiation could see a change in policy in the UK, and cause Australia’s beef exports to the UK to rise tenfold. Science writer Donna Lu speaks to Laura Murphy-Oates about this trade agreement, and the impact of hormone-treated beef on humans, animals and the environment",2021-06-08,Presented by Laura Murphy-Oates and reported by Donna Lu; produced by Ellen Leabeater and Miles Herbert; the executive producers are Miles Martignoni and Gabrielle Jackson
The Wuhan lab leak theory,https://www.theguardian.com/australia-news/audio/2021/jun/07/the-wuhan-lab-leak-theory,"Joe Biden has asked US intelligence services to urgently investigate the origins of the Covid-19 pandemic, including the possibility that it began with an accident in a laboratory. The Guardian’s Peter Beaumont looks at the available evidence",2021-06-07,Presented by Anushka Asthana with Peter Beaumont; produced by Sami Kent and Dominic Fitzgerald' executive producers Phil Maynard and Archie Bland. Introduced by Laura Murphy-Oates
How has Australia’s Covid-19 vaccine rollout gone so wrong? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/jun/04/how-has-australias-covid-19-vaccine-rollout-gone-so-wrong-with-lenore-taylor,"The latest Covid outbreak in Victoria has renewed focus on the federal government’s slow vaccine rollout, which has missed its own targets for aged care residents and workers several times. Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about what went wrong",2021-06-04,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Ryan Pemberton. Executive producer is Miles Martignoni
"Brittany Higgins, the prime minister’s office and a test of ethics",https://www.theguardian.com/australia-news/audio/2021/jun/03/brittany-higgins-the-prime-ministers-office-and-a-test-of-ethics,Multiple investigations have been launched since Brittany Higgins came forward in February with allegations she had been raped in parliament by another staffer in 2019. One of them was made public last week. Katharine Murphy explains what the Kunkel report found – and what it didn’t,2021-06-03,"Presented by Laura Murphy-Oates  with Katharine Murphy. Produced by Ellen Leabeater , Miles Herbert and Joe Koning. Executive producers Gabrielle Jackson and Miles Martignoni"
