title,link,description,published,contributors
Australia’s problem with mobile phones,https://www.theguardian.com/australia-news/audio/2021/nov/16/australias-problem-with-mobile-phones,"When farmer Will Picker broke his back on his NSW farm there was no mobile phone reception – forcing him to crawl for 1km to get help. It’s these sorts of stories that are putting pressure on federal MPs to sign on to a private member’s bill, intended to force Australia’s telcos to improve patchy mobile coverage and shoddy customer service. Laura Murphy-Oates speaks to Will and his partner Hannah Sparks, and Guardian Australia’s rural and regional editor Gabrielle Chan about the real – and sometimes dangerous – cost of Australia’s poor mobile performance",2021-11-16,"Reported by Gabrielle Chan and presented by Laura Murphy-Oates; produced by Karishma Luthria, Melanie Tait; sound design Joe Koning  mixing by Camilla Hannan; the executive producers are Gabrielle Jackson and Laura Murphy-Oates"
Josh Cavallo: the world’s only openly gay top-tier men’s footballer,https://www.theguardian.com/australia-news/audio/2021/nov/15/josh-cavallo-the-worlds-only-openly-gay-top-tier-mens-footballer,Adelaide United’s Josh Cavallo says the response to his recent coming out as gay has been overwhelming,2021-11-15,"Presented by Michael Safi with Josh Cavallo; produced by Joshua Kelly and Axel Kacoutié; executive producers Phil Maynard and Archie Bland Introduced by Laura Murphy-Oates, Additional production Melanie Tait Camilla Hannan"
Scott Morrison’s hollow climate campaigning – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/nov/12/scott-morrisons-hollow-climate-campaigning-with-lenore-taylor,"With a new electric vehicles strategy and more money for the Clean Energy Finance Corporation, Scott Morrison would appear to be announcing policies to help the nation reach its net zero emissions goal by 2050. But do these policies represent a true change of heart for the Coalition, or are they just pamphlets with little action attached?Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about climate policy and posturing",2021-11-12,"Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert, Karishma Luthria and Camilla Hannan. Executive producer Melanie Tait"
Australian sport’s reckoning with Covid-19 vaccination,https://www.theguardian.com/australia-news/audio/2021/nov/11/australian-sports-reckoning-with-covid-19-vaccination,"As Covid-19 restrictions ease in Australia, sporting bodies have found themselves navigating an ethical and legal dilemma: what to do if athletes are not vaccinated? Differing state and federal public health restrictions are complicating both domestic and international competitions as some players refuse to get the jab while others, such as tennis world No 1 Novak Djokovic, decline to disclose their vaccination status ahead of the Australian Open.Laura Murphy-Oates speaks to deputy sports editor Emma Kemp about what all this means for the future of sport in Australia",2021-11-11,"Presented by Laura Murphy-Oates and reported by Emma Kemp; produced by Ellen Leabeater and  Erielle Sudario; sound design and mixing by Daniel Semo; the executive producers are Gabrielle Jackson, Melanie Tait and Laura Murphy-Oates"
The Western Australian police and the shooting of JC,https://www.theguardian.com/australia-news/audio/2021/nov/10/the-western-australian-police-and-the-shooting-of-jc,"In 2019, a 29-year-old Yamatji woman – known as JC – was homeless, suffering from poor mental health and walking through Geraldton holding a kitchen knife, when the police were called. Sixteen seconds after a police officer began to approach her, she was shot and later died. Last month a jury found the officer not guilty of both murder and manslaughter.Laura Murphy-Oates speaks to ABC reporter Rebecca Trigger and Noongar human rights lawyer Hannah McGlade about the life of JC, and what happened in those 16 seconds",2021-11-10,"Presented by Laura Murphy-Oates and reported by Rebecca Trigger. Produced by Jane Lee, Laura Murphy-Oates, Melanie Tait and Bethany Atkinson-Quinton . Sound design and mix by Camilla Hannan. Executive producers Laura Murphy-Oates, Gabrielle Jackson and Melanie Tait"
The science behind booster shots and rapid antigen testing,https://www.theguardian.com/australia-news/audio/2021/nov/09/the-science-behind-booster-shots-and-rapid-antigen-testing,"Booster shots and rapid antigen testing are part of the next phase of Australia’s pandemic response, but what role will they play, and how effective are they? Medical editor Melissa Davey explains to Laura Murphy-Oates",2021-11-09,"Presented by Laura Murphy-Oates and reported by Melissa Davey. Produced by Ellen Leabeaterand Joe Koning. Sound design and mix by Joe Koning. Executive Producers Laura Murphy-Oates, Gabrielle Jackson and Melanie Tait. Special thanks to Erielle Sudario."
Cop26: how three young climate activists are trying to change the world,https://www.theguardian.com/australia-news/audio/2021/nov/07/cop26-how-three-young-activists-are-trying-to-change-the-world,"Ridhima Pandey in India, Iris Duquesne in Canada and Raina Ivanova in Germany tell Michael Safi about their attempts to force their political leaders to change course on tackling the climate crisis",2021-11-07,"Presented by Michael Safi with Ridhima Pandey, Iris Duquesne and Raina Ivanova; produced byHannah Moore, Hibaq Farah and Axel Kacoutié; Executive producers Phil Maynard and Archie Bland.  Introduced by Jane Lee"
Saved For Later: What is the metaverse and should we care? Plus: taste-testing TikTok,https://www.theguardian.com/australia-news/audio/2021/nov/06/saved-for-later-what-is-the-metaverse-and-should-we-care-plus-taste-testing-tiktok,"In the third episode of Guardian Australia’s new podcast, Alyx Gorman, Michael Sun and Steph Harmon bring in colleague Josh Taylor to please for the love of god explain Facebook’s pivot – before we try a recipe TikTok can’t get enough of",2021-11-06,"Presented by Alyx Gorman, Steph Harmon and Michael Sun. Produced by Miles Herbert and Karishma Luthria. Mixed by Camilla Hannan. Executive produced by Gabrielle Jackson and Melanie Tait"
Scott Morrison’s diplomatic damage control – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/nov/05/scott-morrisons-diplomatic-damage-control-with-lenore-taylor,"When Scott Morrison left Australia to attend the global climate summit in Glasgow, he left prepared to defend Australia’s checkered position on global heating. But by the time he touched down in Europe, another diplomatic disaster was unfolding with the French. Lenore Taylor and Mike Ticher speak to Gabrielle Jackson about Scott Morrison’s leadership on the global stage",2021-11-05,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Camilla Hannan. Executive producers Miles Martignoni and Gabrielle Jackson
Former NSW premier takes the stand at corruption hearing,https://www.theguardian.com/australia-news/audio/2021/nov/04/former-nsw-premier-takes-the-stand-at-corruption-hearing,"Gladys Berejiklian has fronted the independent commission against corruption to answer questions about whether she broke the law by failing to report reasonable suspicions of corruption, or breached public trust in the awarding of certain grants. Michael McGowan looks at some of the main revelations of the Icac proceedings",2021-11-04,"Presented by Laura Murphy-Oates and reported by Michael McGowan. Produced by Ellen Leabeater, Karishma Luthria and Joe Koning, who also did the sound design. Mixing by Daniel Semo. Executive producers  Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
