title,link,description,published,contributors
US Politics: why was the presidential debate such a disaster for Biden?,https://www.theguardian.com/australia-news/audio/2024/jun/30/us-politics-why-was-the-presidential-debate-such-a-disaster-for-biden-full-story-podcast,"Donald Trump and Joe Biden took to the debate stage in Atlanta, Georgia for their first head-to-head of this year’s presidential election campaign. Jonathan Freedland and Nikki McCann Ramirez of Rolling Stone look at who did better on the night  Biden struggles to land lines as Trump lies in first presidential debate",2024-06-30,Presented by Jonathan Freedland with Nikki McCann Ramirez. Produced by Danielle Stephens. The executive producer is Nicole Jackson
"Who cared? The disappearance of Amber Haigh, part 1",https://www.theguardian.com/australia-news/audio/2024/jun/29/who-cared-the-disappearance-of-amber-haigh-part-1-full-story-podcast-ntwnfb,"More than 20 years after Amber Haigh’s disappearance, two people stand accused of her murder – one of them the father of her child. Both have pleaded not guilty. Bridie Jabour speaks to Ben Doherty, who’s reporting on the trial. They discuss what we learnt about Amber Haigh’s life, the prosecution’s case against a married couple, and the defence’s counterargument that the case against them is weak and based on degraded memories from disapproving members of the community.  Listen to all episodes of Who Cared? The disappearance of Amber Haigh here: theguardian.com/amberhaigh",2024-06-29,Presented by Bridie Jabour with Ben Doherty. Produced by Joe Koning. The executive producer is Miles Martignoni
Newsroom edition: was Labor right to compromise on banning vapes?,https://www.theguardian.com/australia-news/audio/2024/jun/27/newsroom-edition-was-labor-right-to-compromise-on-banning-vapes-full-story-podcast,"Australia is about to become the first country to ban the sale of vapes outside pharmacies. But the so-called ‘world-leading’ laws came after Labor compromised in a deal with the anti-prohibition Greens.Bridie Jabour speaks to deputy editor Patrick Keneally and the head of news, Mike Ticher, about getting the balance right on vaping reform",2024-06-27,Presented by Bridie Jabour with Patrick Keneally and Mike Ticher. Produced by Miles Herbert and Cinnamon Nippard.
Inside Australia’s first truth-telling commission,https://www.theguardian.com/australia-news/audio/2024/jun/26/australia-truth-telling-commission-full-story-podcast,"Victoria’s Yoorrook Justice Commission will soon wind up its formal hearings, with its final recommendations to the state government due next year.As a number of other states plan their own truth-telling processes, Yoorrook’s chair, Wamba Wamba and Wergaia elder Prof Eleanor Bourke, speaks to Jane Lee about how the conversation on Indigenous Australians is changing, and the value of truth-telling",2024-06-26,Presented by Jane Lee. Produced by Camilla Hannan. Sound design and mix by Camilla Hannan and Cinnamon Nippard. Executive producer is Hannah Parkes
Julian Assange released from prison,https://www.theguardian.com/australia-news/audio/2024/jun/25/julian-assange-released-from-prison-full-story-podcast,"Julian Assange has been released from a British prison to seal a US plea deal.The WikiLeaks founder is due to be sentenced at a hearing on the island of Saipan in the Northern Mariana Islands in the Pacific, before returning home to Australian soil.Foreign affairs and defence correspondent Daniel Hurst tells Nour Haydar what led up to the release and what happens now",2024-06-25,Presented by Nour Haydar with Daniel Hurst. Produced by Allison Chan and Miles Herbert. Sound design and mix by Cinnamon Nippard. Executive producer Hannah Parkes
"Family, policy or luck: what decides your fate?",https://www.theguardian.com/australia-news/audio/2024/jun/24/family-policy-or-luck-what-decides-your-fate-full-story-podcast,"Thirty years ago, 164 children born in inner-city Melbourne were selected to take part in a longitudinal study into inequality.Tracking the twists and turns of each child’s life into adulthood, the study examined issues such as housing, income, health and job opportunities.And asked – what really determines someone’s fate?Inequality reporter Stephanie Convery tells Jane Lee why inequality in Australia is ultimately a policy choice.",2024-06-24,"Presented by Jane Lee with Stephanie Convery. Produced by Karishma Luthria, who also did sound design and mix. Executive producer Hannah Parkes"
The chill that remains in the Australia-China relationship,https://www.theguardian.com/australia-news/audio/2024/jun/24/the-chill-that-remains-in-the-australia-china-relationship-full-story-podcast,"The Australian government rolled out the red carpet for China’s premier, Li Qiang, last week. And while both countries were keen to signal that relations were positive, protests and an attempt to block the view of an Australian journalist hinted at tensions sitting just beneath the surface. Jane Lee speaks to Guardian Australia’s foreign affairs and defence correspondent, Daniel Hurst, about the changing ties  You can support the Guardian at theguardian.com/fullstorysupport",2024-06-24,Presented by Jane Lee with Daniel Hurst. Produced by Karishma Luthria with sound design and mix by Camilla Hannan. Executive producer Hannah Parkes
US politics: Joe Biden’s immigration pledge,https://www.theguardian.com/australia-news/audio/2024/jun/23/us-politics-joe-bidens-immigration-pledge-full-story-podcast,"In this year’s presidential election, there is hardly a more divisive issue than immigration. Earlier this month, Joe Biden signed an executive order to temporarily limit asylum claims on the southern border, but just two weeks later he announced a citizenship pathway for hundreds of thousands of undocumented spouses. In his speech, he said: ‘I’m not interested in playing politics with the border or immigration; I’m interested in fixing it.’ As he faces accusations of being both too hard and too soft on the issue, will his political gamble pay off? Jonathan Freedland is joined this week by Dara Lind, senior fellow at the American Immigration Council",2024-06-23,Presented by Jonathan Freedland with Dara Lind; produced by Tom Glasser; the executive producer is Maz Ebtehaj
"Newsroom edition: ‘It’s the cost of living, stupid’",https://www.theguardian.com/australia-news/audio/2024/jun/21/newsroom-edition-its-the-cost-of-living-stupid-full-story-podcast,"Peter Dutton wants to use the cost-of-living crisis to the opposition’s advantage. And while Australian households are under a huge amount of financial stress, polls show people feel Labor isn’t doing enough to help them where it hurts most.Bridie Jabour speaks to editor-in-chief Lenore Taylor and head of news Mike Ticher about why Australian politics is defined by the cost-of-living crisis",2024-06-21,Presented by Bridie Jabour with Lenore Taylor and Mike Ticher . Produced by Miles Herbert with sound design and mixing by Cinnamon Nippard
Peter Dutton’s nuclear gamble,https://www.theguardian.com/australia-news/audio/2024/jun/19/peter-duttons-nuclear-gamble-full-story-podcast,"After months of speculation, opposition leader Peter Dutton revealed his party’s nuclear policy – naming seven power plant sites across the country but leaving many questions unanswered. Climate and environment editor Adam Morton and chief political correspondent Paul Karp join Nour Haydar to discuss the problems with the Coalition’s nuclear policy  You can support the Guardian at theguardian.com/fullstorysupport",2024-06-19,Presented by Nour Haydar with Adam Morton and Paul Karp. Produced by Allison Chan and Karishma Luthria with sound design and mix by Joe Koning. Executive producer Hannah Parkes
