title,link,description,published,contributors
"Who cared? The disappearance of Amber Haigh, part 7",https://www.theguardian.com/australia-news/audio/2024/aug/12/who-cared-the-disappearance-of-amber-haigh-part-7-full-story-podcast,Last week the supreme court of NSW heard the voices of both accused of murdering Amber Haigh. This week you get to hear them too. Robert and Anne Geeves have both pleaded not guilty and have not testified in court but reporter Ben Doherty was there to hear their original police interviews. He tells Bridie Jabour about the interviews from June 2002.  Listen to all episodes of Who Cared? The disappearance of Amber Haigh here: theguardian.com/amberhaigh,2024-08-12,"Presented by Bridie Jabour with Ben Doherty. Produced by Joe Koning, who also did the sound design. The Executice producer is Miles Martignoni"
"US politics: who is Tim Walz, Kamala Harris’s running mate?",https://www.theguardian.com/australia-news/audio/2024/aug/11/us-politics-who-is-tim-walz-kamala-harris-running-mate-full-story-podcast,"The Democratic nominee for the US presidency has picked her running mate, and it is Minnesota’s governor, Tim Walz. He’s called Donald Trump and JD Vance ‘weird’, but will he be able to pull in enough support for Harris?Jonathan Freedland is joined by political commentator Molly Jong-Fast to discuss whether Harris made the right pick and if Republicans should be worried",2024-08-11,"Presented by Jonathan Freedland with Molly Jong-Fast. Produced by Danielle Stephens, original music by Axel Kacoutié. The executive producer is Maz Ebtehaj"
"Newsroom edition: ‘alert but not afraid’, the changing nature of terrorism",https://www.theguardian.com/australia-news/audio/2024/aug/08/newsroom-edition-alert-but-not-afraid-the-changing-nature-of-terrorism-full-story-podcast,"The Australian government has raised the terrorism threat level from possible to probable. No single issue or ideology led to this rise, but as extremism spreads online – and in our communities – how concerned should we be? Bridie Jabour speaks to Guardian Australia’s head of news, Mike Ticher, and deputy editor Gabrielle Jackson about why the threat of terrorism is rising around the world and what we can do to stop it",2024-08-08,"Presented by Bridie Jabour, with Mike Ticher and Gabrielle Jackson. Produced by Miles Herbert and Camilla Hannan"
Inside Lebanon as war looms,https://www.theguardian.com/australia-news/audio/2024/aug/07/inside-lebanon-as-war-looms-full-story-podcast,"Lebanon is now teetering on the edge of a full-scale war and many countries – including Australia - are urging their citizens to leave.But, for some, leaving this land of both beauty and pain is not a thought they will entertain.Nour Haydar speaks to two reporters in Beirut – Ali Hashem, a correspondent and columnist, and Cherine Yazbeck, a journalist and photographer – about what it’s like living with uncertainty as tensions escalate.",2024-08-07,Presented by Nour Haydar with Cherine Yazbeck and Ali Hashem. Produced by Karishma Luthria and Nour Haydar sound design and mix by Camilla Hannan executive producer Hannah Parkes
How a botched murder investigation left two families broken,https://www.theguardian.com/australia-news/audio/2024/aug/07/aguer-akech-murder-investigation-full-story-podcast,Courts and justice reporter Nino Bucci describes how police used flawed identification evidence against a 15-year-old boy after the 2019 stabbing of a Melbourne teenager,2024-08-07,"Presented by Nino Bucci. Produced by Joe Koning, Camilla Hannan and Miles Herbert. Executive producer Miles Martignoni"
Is Australia stuck with an airline duopoly?,https://www.theguardian.com/australia-news/audio/2024/aug/05/is-australia-stuck-with-an-airline-duopoly-full-story-podcast,"When Rex grounded its capital city services and entered into voluntary administration last week, it joined a long queue of airlines that have unsuccessfully challenged Qantas and Virgin’s duopoly.The former Australian Competition and Consumer Commission chair Rod Sims argues this was caused by ‘public policy failure’ over the allocation of slots at Sydney airport.Guardian Australia’s transport and urban affairs reporter Elias Visontay speaks to Tamsin Rose about how a lack of competition means that consumers are going to continue paying more for less",2024-08-05,Presented by Tamsin Rose with Elias Visontay. Produced by Allison Chan and Karishma Luthria. Sound design and mix by Cinnamon Nippard. Executive producer Hannah Parkes
"Who cared? The disappearance of Amber Haigh, part 6",https://www.theguardian.com/australia-news/audio/2024/aug/05/who-cared-the-disappearance-of-amber-haigh-part-6-full-story-podcast,"In court so far we have heard much detail about the two accused of Amber Haighs murder. People have spoken about them and for them but we haven’t heard them speak for themselves, until now. This week reporter Ben Doherty tells Bridie Jabour about the recordings of Robert and Anne Geeves played to the court  Listen to all episodes of Who Cared? The disappearance of Amber Haigh here: theguardian.com/amberhaigh",2024-08-05,"Presented by Bridie Jabour with Ben Doherty. Produced by Joe Koning, who also did the sound design. Executive produced by Miles Herbert and Miles Martignoni"
US politics: What is Project 2025? And why is Trump distancing himself from it?,https://www.theguardian.com/australia-news/audio/2024/aug/04/us-politics-what-is-project-2025-and-why-is-trump-distancing-himself-from-it-full-story-podcast,"This week, Paul Dans, the leader of the controversial Project 2025, resigned and signalled in a company email that work on it was ‘winding down’. The project had become a manifesto of rightwing policies that would serve as a guide for the next Republican president. However, there is a significant stumbling block: Donald Trump claiming he wants nothing to do with it",2024-08-04,Presented by Joan E Greve with Rachel Leingang. Produced by Danielle Stephens. Executive producer Maz Ebtehaj
How two assassinations left the Middle East on the edge,https://www.theguardian.com/australia-news/audio/2024/aug/03/a-week-of-escalation-in-the-middle-east-full-story-podcast,"Following the assassination of Ismail Haniyeh, the political chief of Hamas, in the Iranian capital, Tehran, are we on the edge of a regional war? Emma Graham-Harrison reports",2024-08-03,Presented by Michael Safi with Emma Graham-Harrison. Produced by Natalie Ktena and Joshan Chana. Executive producer Elizabeth Cassin.
Newsroom edition: the culture wars being waged around the Paris Olympics,https://www.theguardian.com/australia-news/audio/2024/aug/02/newsroom-edition-the-culture-wars-being-waged-around-the-paris-olympics-full-story-podcast,"More than 10 million people around Australia have tuned in to experience the sporting highs and lows of the Olympics. And while there are always controversies, the games in Paris this year have been sucked into a culture war. Bridie Jabour speaks to the head of news, Mike Ticher, and the national news editor, Josephine Tovey, about why some on the right have turned the Olympics into a moral panic",2024-08-02,Presented by Bridie Jabour with Josephine Tovey and Mike Ticher . Produced by Miles Herbert and Cinnamon Nippard
