title,link,description,published,contributors
Gina: The DNA request,https://www.theguardian.com/australia-news/audio/2025/may/05/gina-the-dna-request-full-story-podcast,"In the last episode, we covered historical claims made over the years that Lang Hancock, Gina’s father, had two unacknowledged daughters with separate Indigenous women. Since then, the daughter of Sella Robinson, one of the Indigenous women who claimed to be Hancock’s daughter, has decided to speak publicly for the first time  Listen and subscribe to the Gina Podcast at theguardian.com/gina",2025-05-05,Presented by Sarah Martin. Series producer is Joe Koning. Sound design by Joe Koning. Executive producer is Shelley Hepworth. The head of audio is Miles Martignoni
Back to Back Barries: is the Liberal party a ‘broken institution’? – podcast,https://www.theguardian.com/australia-news/audio/2025/may/04/back-to-back-barries-is-the-liberal-party-a-broken-institution-podcast,"The morning after a landslide win for Labor, Tony Barry and Barrie Cassidy examine how this election went so badly for the Coalition and what the Liberal party needs to do to entice voters back after a historic defeat.Also on the table: whether this increased majority could encourage Anthony Albanese to show more courage when it comes to policy reform, and why the teals are here to stay.",2025-05-04,Presented by Barrie Cassidy and Tony Barry; produced by Camilla Hannan; executive producer is Hannah Parkes
A stunning win for Labor,https://www.theguardian.com/australia-news/audio/2025/may/04/a-stunning-win-for-labor-full-story-podcast,"Over a few hours on Saturday night, Australia saw the ALP achieve a historic victory as the Coalition sank to a comprehensive defeat. Lenore Taylor and Mike Ticher join Reged Ahmad to dissect what this means",2025-05-04,Presented by Reged Ahmad with Lenore Taylor and Mike Ticher. Produced by  Karishma Luthria and Miles Herbert; sound design and mix by Miles Martignoni; executive producer is Hannah Parkes
Newsroom edition: have Labor or the Coalition done enough to earn your vote?,https://www.theguardian.com/australia-news/audio/2025/may/02/newsroom-edition-have-labor-or-the-coalition-done-enough-to-earn-your-vote-full-story-podcast,"With one day to go before the election, the polls paint a rosy picture for Labor. Governing with a majority is still a live option for the incumbent government – but pollsters have been wrong before, and a late-night surprise is not off the table. So, after a long campaign which left many voters frustrated with the lack of big promises and big policy – have the major parties earned your vote?Bridie Jabour talks to the editor, Lenore Taylor, and the head of newsroom, Mike Ticher, about the choices progressive voters face as they head to the polls",2025-05-02,"Presented by Bridie Jabour, with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Daniel Semo, with video production by Lisa Favazzo."
Back to Back Barries: final election night predictions – podcast,https://www.theguardian.com/australia-news/audio/2025/apr/30/back-to-back-barries-final-election-night-predictions-podcast,"In this special pre-election episode, co-hosts Tony Barry and Barrie Cassidy pull apart the final messages of the campaign, delve into the polling and deliver their last verdicts on how they think it will play out on Saturday night",2025-04-30,Presented by Barrie Cassidy and Tony Barry; produced by Camilla Hannan; executive producer is Hannah Parkes
"Your election questions answered: the price of eggs, Kirribilli House and memorable moments",https://www.theguardian.com/australia-news/audio/2025/apr/29/your-election-questions-answered-the-price-of-eggs-kirribilli-house-and-memorable-moments-full-story-podcast,"We asked you for your most burning political questions and you didn’t let us down. In this special Ask Me Anything edition of Full Story, our political reporter and live blogger, Krishani Dhanji, and economics editor, Patrick Commins, give you the answers you need on everything from energy policy to where the prime minister should live and how your preferences work  You can support the Guardian at theguardian.com/fullstorysupport",2025-04-29,Presented by Reged Ahmad with Krishani Dhanji and Patrick Commins. Produced by Allison Chan and Karishma Luthria. Sound design and mix by Daniel Semo. The executive producer of Full Story is Hannah Parkes
Why Peter Dutton’s campaign has not gone to plan,https://www.theguardian.com/australia-news/audio/2025/apr/29/why-peter-duttons-campaign-has-not-gone-to-plan-full-story-podcast,"With just days to go before election day, the Liberal party’s campaign has been defined by major shifts on policies and candidate scandals. It has left some supporters and MPs scratching their heads. While the opposition leader, Peter Dutton, began the campaign attempting to recast his hard-man image, he now appears to be leaning back into the culture wars. Will it work come Saturday?Political Rreporter Dan Jervis-Bardy talks to Nour Haydar about the Liberal party’s mistake-ridden campaign",2025-04-29,"Presented by Nour Haydar with Dan Jervis-Bardy. Produced by Eelemarni Close-Brown and Camilla Hannan, who also did the sound design and mixing. The executive producer of this episode was Miles Herbert"
Gina episode 5: The portrait,https://www.theguardian.com/australia-news/audio/2025/apr/28/gina-episode-5-the-portrait-full-story-podcast-ntwnfb,"It’s the portrait of Gina Rinehart that launched 1,000 memes, went viral globally and became Australia’s Mona Lisa. But it’s also a symbol of how wealth intersects with other areas of life, including art and sport.How does Rinehart use her money to control her image – and what would she rather you don’t see? This episode of Gina is about power and control, and the colonial history of Australia.It contains references to outdated offensive language and events that Aboriginal and Torres Strait Islander people may find distressing. It also contains the names of Indigenous Australians who have died. Listen with care",2025-04-28,Presented by Sarah Martin. Series producer Joe Koning. Produced by Farz Edraki with Karishma Luthria and Isabella Lee. Sound design by Joe Koning. The executive producer is Shelley Hepworth. Head of audio Miles Martignoni
Trump’s class war on Harvard,https://www.theguardian.com/australia-news/audio/2025/apr/27/trumps-class-war-on-harvard-full-story-podcast,Is the US president exploiting popular resentment towards elite colleges to achieve his political goals? Ed Pilkington reports,2025-04-27,"Presented by Michael Safi with Ed Pilkington; produced by George McDonagh. Matthew Pearce, Eleanor Biggs and Joel Cox; executive producer Courtney Yusuf"
Back to Back Barries: Could soft voters prove the polls wrong?,https://www.theguardian.com/australia-news/audio/2025/apr/25/back-to-back-barries-could-soft-voters-prove-the-polls-wrong,"There’s only a week to go, and polls are showing that the gap between the two major parties is widening in favour of Anthony Albanese – but with such a high number of soft voters, can we count the Coalition out?",2025-04-25,Presented by Barrie Cassidy and Tony Barry; produced by Camilla Hannan; executive producer is Hannah Parkes
