title,link,description,published,contributors
The people left behind in Australia's coronavirus response,https://www.theguardian.com/australia-news/audio/2020/may/06/the-people-left-behind-in-australias-coronavirus-response,"Scott Morrison has said of the pandemic, ‘we’re all in this together’ but his government has excluded more than 1 million people from assistance. Laura Murphy-Oates talks to some of those people and Ben Doherty analyses the government’s response.",2020-05-06,Presented by Laura Murphy-Oates and reported by Ben Doherty. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and  Gabrielle Jackson
Surviving the coronavirus: how one man's time in the ICU changed his life,https://www.theguardian.com/australia-news/audio/2020/may/05/surviving-the-coronavirus-how-one-mans-time-in-the-icu-changed-his-life,‘The thing that surprised me was how quickly I went from being able to breathe to not being able to breathe.’ Sixty-year-old helicopter pilot Dave Lewins tells what it’s like to live through Covid-19,2020-05-05,"Presented by Anushka Asthana, produced by Hannah Moore. The executive producers are Nicole Jackson and Phil Maynard. Adapted by Laura Murphy-Oates and Joe Koning"
Is remdesivir an effective treatment for Covid-19?,https://www.theguardian.com/australia-news/audio/2020/may/04/is-remdesivir-an-effective-treatment-for-covid-19,"An experimental treatment for coronavirus called remdesivir, which will be trialled in Australia, was hailed as a breakthrough for Covid-19 treatment last week. But some experts urge caution and say serious questions remain to be answered",2020-05-04,Presented by Laura Murphy-Oates and reported by Melissa Davey. Produced by Ellen Leabeater and Ryan Pemberton. The executive producers are Miles Martignoni and Gabrielle Jackson
How the coronavirus has changed Australia's healthcare system,https://www.theguardian.com/australia-news/audio/2020/may/01/how-the-coronavirus-has-changed-australias-healthcare-system,"Gabrielle Jackson talks to Dr Richard Nguyen and Dr Ranjana Srivastava about the impact of the Covid-19 pandemic on healthcare in this country, and which changes are here to stay",2020-05-01,Presented by Gabrielle Jackson. Produced by Ellen Leabeater and Joe Koning. The executive producer is Miles Martignoni
The Mudgee corner store and the jobkeeper program,https://www.theguardian.com/australia-news/audio/2020/apr/30/the-mudgee-corner-store-and-the-jobkeeper-program,"Paul Karp explores the kinks in the government’s $130bn jobkeeper program, and Laura Murphy-Oates speaks to one small business owner whose life has been turned upside down by the coronavirus",2020-04-30,Reported by Paul Karp and presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni  and  Gabrielle Jackson.
How coronavirus spread through South America,https://www.theguardian.com/australia-news/audio/2020/apr/29/how-coronavirus-spread-through-south-america,"From his accommodation in Rio de Janeiro, the Guardian’s Latin America correspondent, Tom Phillips, can hear the nightly protests against Brazilian president Jair Bolsonaro’s handling of the Covid-19 pandemic, where cases are steadily rising. He discusses how Brazil and other South American countries are trying to deal with the pandemic",2020-04-29,"Presented by Anushka Asthana with Tom Phillips, produced by Rose de Larrabeiti and Iain Chambers; executive producers are Nicole Jackson and Phil Maynard. Adapted by Laura Murphy-Oates and Joe Koning"
The latest on the Covidsafe app,https://www.theguardian.com/australia-news/audio/2020/apr/28/the-latest-on-the-covidsafe-app,Josh Taylor examines the Covidsafe app released on Sunday and updates us on whether the government has addressed the community concern over privacy,2020-04-28,Reported by Josh Taylor and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
How has the coronavirus transformed Spain?,https://www.theguardian.com/australia-news/audio/2020/apr/27/how-has-the-coronavirus-transformed-spain,"Luis Encinas is a nurse and Médecins Sans Frontières coordinator. He has treated patients in Taliban-ruled Afghanistan, in Sierra Leone as Ebola took hold, and now in Spain, battling Covid-19. He and the Guardian’s Madrid correspondent, Sam Jones, describe how the virus has transformed Spain",2020-04-27,Presented by Anushka Asthana and reported by Sam Jones. Produced by Mythili Rao. The executive producers are Nicole Jackson and Phil Maynard. Adapted by Laura Murphy-Oates and Joe Koning.
Virgin Australia’s woes and the future of Australian air travel,https://www.theguardian.com/australia-news/audio/2020/apr/24/virgin-australias-woes-and-the-future-of-australian-air-travel,Will Virgin Australia will survive? And what it means for the future of air travel if it doesn’t.,2020-04-24,Reported by Ben Butler and presented by Laura Murphy-Oates. Produced by Joe Koning and Ellen Leabeater. The executive producers are Gabrielle Jackson and Miles Martignoni.
Under attack: WHO and the coronavirus pandemic,https://www.theguardian.com/australia-news/audio/2020/apr/23/under-attack-who-and-the-coronavirus-pandemic-full-story-podcast,"The World Health Organization has been at the forefront of the global response to new diseases. It was hailed for the way it dealt with Sars but pilloried for its handling of Ebola. Now, just as we may need it the most, Donald Trump is threatening to withdraw US funding. So how effective has the WHO been during the coronavirus pandemic?",2020-04-23,"Presented by Anushka Asthana with Stephen Buranyi produced by Cheeka Eyers ,  Joe Koningand Nicholas Cox; executive producers Phil Maynard and Nicole Jackson."
