title,link,description,published,contributors
How Trump made ‘diversity’ a dirty word,https://www.theguardian.com/australia-news/audio/2025/feb/11/how-trump-made-diversity-a-dirty-word-full-story-podcast,"Has the US president won the battle against diversity, equity and inclusion? Lauren Aratani reports  You can support the Guardian at theguardian.com/fullstorysupport",2025-02-11,Presented by Helen Pidd with Lauren Aratani. Produced by Eli Block and Tom Glasser. Executive producer Courtney Yusuf
Food waste and why you should take the sticker off your apple,https://www.theguardian.com/australia-news/audio/2025/feb/10/food-waste-and-why-you-should-take-the-sticker-off-your-apple-full-story-podcast,"More councils across Australia are rolling out food organics and garden organics – Fogo – collections to address the enormous problem of food waste. It’s a move that divides suburbs – with supporters pointing to the environmental benefits of removing organics from landfill and detractors claiming the mess and stench is simply not worth it. But once collected, where does all the Fogo go? How is it processed? And what is it turned into? Reporter Kate Lyons tells Reged Ahmad how a major shift in waste management is turning food waste into compost.  You can support the Guardian at theguardian.com/fullstorysupport You can subscribe for free to Guardian Australia’s daily news podcast Full Story on Apple Podcasts and Spotify.",2025-02-10,Presented by Reged Ahmad with Kate Lyons. Produced by Isabella Lee; sound design and mix by Camilla Hannan  Executive producer is Hannah Parkes
How did sexual assault become so easy to get away with?,https://www.theguardian.com/australia-news/audio/2025/feb/10/how-did-sexual-assault-become-so-easy-to-get-away-with-full-story-podcast,Very few victims of sexual assault will report the crime to police and even fewer alleged perpetrators are found guilty. A special series by Guardian Australia now looks at why victim-survivors are instead put on trial and further retraumatised by Australia’s criminal courts. Associate editor Lucy Clark and Victorian state correspondent Benita Kolovos tell Reged Ahmad what needs to be done to save a failing justice system  You can support the Guardian at theguardian.com/fullstorysupport,2025-02-10,Presented by Reged Ahmad with Lucy Clark and Benita Kolovos. Produced by Karishma Luthria and Miles Herbert. Sound design and mix by Miles Martignoni. The executive producer is Hannah Parkes
Going bald in an increasingly hairy world,https://www.theguardian.com/australia-news/audio/2025/feb/09/going-bald-in-an-increasingly-hairy-world-full-story-podcast,"With the rise of hair transplants, many men are opting out of baldness. But why is it so hard to accept this natural part of ageing? Stuart Heritage and Rudi Zygadlo explain",2025-02-09,"Presented by Helen Pidd with Stuart Heritage andRudi Zygadlo .  Produced by Eleanor Briggs, Lucy Hough , Natalie Ktena , Tom Glasser ; executive producer Homa Khaleeli"
Khaled Sabsabi never thought he’d be Australia’s pick for the Venice Biennale,https://www.theguardian.com/australia-news/audio/2025/feb/08/khaled-sabsabi-never-thought-hed-be-australias-pick-for-the-venice-biennale-full-story-podcast,"Just over a week ago, Khaled Sabsabi was selected as Australia’s pick for the Venice Biennale.  Within days, the prominent artist’s appointment had been withdrawn, after political and media pressure.Nour Haydar spoke to the artist in the days before Creative Australia made the abrupt decision to rescind his appointment.  You can support the Guardian at theguardian.com/fullstorysupport",2025-02-08,Presented by Nour Haydar with Khaled Sabsabi. Produced by Nour Haydar and Karishma Luthria. Sound design and mix by Cinnamon Nippard. The executive producer of Full Story is Hannah Parkes
"Politicians, private lunches, and the perils of passing the pub test",https://www.theguardian.com/australia-news/audio/2025/feb/06/politicians-private-lunches-and-the-perils-of-passing-the-pub-test-full-story-podcast,"The perks of public office were cast into the spotlight this week after the NSW transport minister, Jo Haylen, was forced to resign. The Labor veteran used her ministerial driver as a chauffeur over the Australia day long weekend. But Haylen is not the first state or federal member of government to lose their job over the use of the public purse. Bridie Jabour talks with Guardian Australia’s editor-in-chief, Lenore Taylor, and the head of newsroom, Mike Ticher, about why politicians find it so hard to pass the pub test  Please fill out our audience survey here: theguardian.com/fullstorysurvey",2025-02-06,Presented by Bridie Jabour with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Camilla Hannan. Video production by Bertin Huynh
"Gaza, trade wars and the chaos of Trump diplomacy",https://www.theguardian.com/australia-news/audio/2025/feb/06/gaza-trade-wars-and-the-chaos-of-trump-diplomacy-full-story-podcast,"The Guardian diplomatic editor, Patrick Wintour, talks through Donald Trump’s latest moves on the world stage, from proposing that the US takes over Gaza to starting trade wars with America’s biggest trading partners",2025-02-06,Presented by Helen Pidd with Patrick Wintour; produced by Natalie Ktena and Joel Cox; executive producer Sami Kent
Parliament is back: how much for the long lunch?,https://www.theguardian.com/australia-news/audio/2025/feb/05/parliament-is-back-how-much-for-the-long-lunch-full-story-podcast,"After a long summer break, politicians are back in the nation’s capital for what could be the last sitting fortnight of the 47th parliament. And while the cost of living is the big focus, with the government using question time to argue against the Coalition’s promise to deliver tax breaks on the working lunch, other issues such as gambling reform and hate speech laws are also at the centre of the debate. Political reporter Dan Jervis-Bardy tells Nour Haydar what’s on the government’s agenda leading into an election year  Please fill out our audience survey here: theguardian.com/fullstorysurvey",2025-02-05,Presented by Nour Haydar with Dan Jervis-Bardy. Produced by Laura Corrigan with sound design and mix by Cinnamon Nippard. Executive producers are Hannah Parkes and Miles Herbert
Australian imports allegedly linked to Uyghur forced labour in China,https://www.theguardian.com/global/audio/2025/feb/04/australian-imports-allegedly-linked-to-uyghur-forced-labour-in-china-full-story-podcast,"Australia imported goods from companies blacklisted in the US for alleged links to forced labour of Uyghur people in China, according to the findings of an exclusive Guardian investigation. Guardian Australia’s chief investigations correspondent Christopher Knaus tells Nour Haydar how imports have been linked to allegations of forced labour",2025-02-04,Presented by Nour Haydar with Christopher Knaus; produced by Laura Corrigan and Karishma Luthria; sound design by Camilla Hannan. The executive producer of Full Story is Hannah Parkes.
What a caravan filled with explosives has to do with antisemitism,https://www.theguardian.com/australia-news/audio/2025/feb/03/what-a-caravan-filled-with-explosives-has-to-do-with-antisemitism-full-story-podcast,"Last week a caravan laden with explosives was found on the outskirts of Sydney. Police said there were indications the explosives would be used in an antisemitic attack, with the potential to cause a ‘mass casualty event’. Reged Ahmad talks to reporters Caitlin Cassidy and Jordyn Beazley about what happened after a caravan filled with explosives was found on a quiet Sydney street  Please fill out our audience survey here: theguardian.com/fullstorysurvey",2025-02-03,Presented by Reged Ahmad with Caitlin Cassidy and Jordyn Beazley. Produced by Allison Chan and Miles Herbert. The executive producer is Hannah Parkes.
