title,link,description,published,contributors
Why ugly food can help save the planet (and your pennies),https://www.theguardian.com/australia-news/audio/2023/aug/01/full-story-podcast-ugly-food,"As food prices skyrocket, many shoppers assume that Coles and Woolworths are the cheapest option for consumers – but are they? To find out, a team of Guardian reporters went on a mission to find the cheapest fruit and vegetables in Australia, and what they found exposes some myths about our biggest supermarket chains.Guardian Australia’s data and interactives editor, Nick Evershed, and reporter Mostafa Rachwani, explore the data that industry experts say is a ‘damning indictment’ of the major supermarket chains. Plus: food waste researcher Lukas Parker on how ‘ugly food’ is part of the solution",2023-08-01,Presented by Laura Murphy-Oates with Nick Evershed and Mostafa Rachwani. Produced by Karishma Luthria and Camilla Hannan who also did the mixing. Executive producer Hannah Parkes
"Amy Remeikis on rape culture, the good bloke myth and sex ed",https://www.theguardian.com/australia-news/audio/2023/jul/31/amy-remeikis-on-culture-the-good-bloke-myth-and-sex-ed-full-story-podcast,"The week after a sex education book for teens was pulled from a major retailer’s shelves, a Senate inquiry heard shocking evidence of how universities are failing victims of sexual violence.Guardian Australia political reporter Amy Remeikis speaks to Gabrielle Jackson on the need to reform Australia’s consent laws.",2023-07-31,"Presented by Gabrielle Jackson with Amy Remeikis. Produced by Allison Chan,  Phoebe McIlwraith and Karishma Luthria. Sound design Daniel Semo Executive producer Hannah Parkes"
Newsroom edition: how to protect Australians from scams,https://www.theguardian.com/australia-news/audio/2023/jul/27/full-story-podcast-scam-warnings,"Australians are getting scammed more than ever before, losing a record $3bn last year. And once you have lost money it’s incredibly difficult to get it back, with victims saying far too much responsibility is put on them. So who is responsible for combating this online scourge?Gabrielle Jackson speaks to editor-in-chief Lenore Taylor and head of news Mike Ticher about how the big banks and big platforms can better protect Australians",2023-07-27,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher . Produced by Miles Herbert and Daniel Semo
You’re cutting back but will that save the economy?,https://www.theguardian.com/australia-news/audio/2023/jul/27/youre-cutting-back-but-will-that-save-the-economy-full-story-podcast,"As the cost-of-living crisis bites, unusual spending trends are emerging, like gambling with grocery money and splurging on Taylor Swift tickets. With a potential recession looming and uncertain times ahead, how are our budgets about to change?Senior business reporter Jonathan Barrett breaks down some surprising changes in our spending and Guardian columnist Greg Jericho reflects on the lessons learned from past recessions",2023-07-27,Presented by Laura Murphy-Oates with Jonathan Barrett and Greg Jericho. Produced by Allison Chan and Karishma Luthria. Sound design by Joe Koning. Executive producer Hannah Parkes
‘The most important cassette on the planet’: Steely Dan’s holy grail,https://www.theguardian.com/australia-news/audio/2023/jul/26/steely-dan-the-second-arrangement-full-story-podcast-cultural-importance,"US rock band Steely Dan’s song The Second Arrangement has developed a cult following since it was accidentally wiped in the studio in 1979. Now the family of recording engineer Roger Nichols have found a never-before-heard version – and the community is ‘freaking out’.Guardian Australia audio producer Joe Koning navigates the long journey the Nichols family went through, from finding the recording, to sharing it with the world",2023-07-26,Produced by Joe Koning and Karishma Luthria; sound design by Joe Koning; Executive Producers  Hannah Parkes and Miles Martignoni
What an El Niño summer would mean for Australia,https://www.theguardian.com/australia-news/audio/2023/jul/24/what-an-el-nino-summer-would-mean-for-australia-full-story-podcast,"With fires raging through the northern hemisphere and record-breaking global temperatures, experts are warning Australia may be in for a dry, hot El Niño summer, with the threat of bushfires returning.Science writer Donna Lu explains to Laura Murphy-Oates what the summer ahead could look like, and how to adapt to a warming world",2023-07-24,Presented by Laura Murphy-Oates with Donna Lu. Produced by Karishma Luthria and Tegan Nicholls. Additional production by Miles Herbert. Executive producer Miles Martignoni
How would a possible third indictment affect Trump’s 2024 run?,https://www.theguardian.com/australia-news/audio/2023/jul/24/how-would-a-possible-third-indictment-affect-trumps-2024-run-full-story-podcast,"Last Tuesday, Donald Trump said he had received a letter suggesting he was about to be indicted by special counsel Jack Smith in connection with the criminal investigation into the Capitol riot on 6 January 2021. It would be his third criminal indictment.Jonathan Freedland asks Larry Sabato, director of the Center for Politics at the University of Virginia, if the pile of indictments could grow too large even for Trump – and his voters. Plus: who is Glenn Youngkin, the governor of Virginia? If Republicans do decide Trump is too badly damaged, might they turn to him?",2023-07-24,Introduced by Gabrielle Jackson. Presented by Jonathan Freedland and Larry Sabato. Produced by Joleen Goffin. Executive producer is Maz Ebtehaj. Additional production by Joe Koning and Allison Chan
Newsroom edition: why can’t we face the reality of global heating?,https://www.theguardian.com/australia-news/audio/2023/jul/21/newsroom-edition-why-cant-we-face-the-reality-of-global-heating-full-story-podcast,"The world is now hotter than ever before in recorded history. Heatwaves are sweeping across Europe and fires are raging across Canada, leaving parts of the world choking in smoke. In response, James Hansen, the US scientist who first alerted the world to the greenhouse effect, said ‘we’re all damned fools’ for not acting on his warnings sooner. But such warnings continue to fall on deaf ears.Gabrielle Jackson speaks to editor-in-chief Lenore Taylor and live news editor Patrick Keneally about the reality gap between the promises and actions on global heating",2023-07-21,Presented by Gabrielle Jackson with Lenore Taylor and Patrick Keneally. Produced by Miles Herbert and Camilla Hannan
The voice AMA: why is the yes campaign ‘so invisible’?,https://www.theguardian.com/australia-news/audio/2023/jul/19/full-story-podcast-indigenous-voice-ama-ask-me-anything-yes-campaign,"In the first episode of a special Full Story series – The voice ask me anything – we answer Guardian Australia reader questions about the Indigenous voice to parliament, including: why is the yes campaign so invisible? Why is the over-55s cohort the most likely to vote no? What role, if any, did Indigenous elders and communities play in proposing and designing the voice as a policy?Laura Murphy-Oates is joined by Guardian Australia’s Indigenous affairs editor Lorena Allam, acclaimed journalist and co-author of The Voice to Parliament handbook Kerry O’Brien, and Queensland Young Australian of the Year Saibai Koedal (crocodile) woman Talei Elu",2023-07-19,Presented by Laura Murphy-Oates with Lorena Allam. Produced by Phoebe McIlwraith and Camilla Hannan. The executive producer is Miles Martignoni
Why Australian schools fail those most in need,https://www.theguardian.com/australia-news/audio/2023/jul/18/full-story-podcast-australian-schools-fail-most-in-need-gonski,In 2012 the Australian government attempted to ‘fix’ the country’s education system. The Gonski review laid out a roadmap to reduce the impact of social and economic disadvantage on a child’s education. But more than decade later government policy has had the opposite effect.Guardian Australia reporter Jordyn Beazley outlines how an unfair funding model is entrenching inequality in Australia,2023-07-18,"Presented by Gabrielle Jackson with Jordyn Beazley. Produced by Karishma Luthria, Miles Herbert, with sound design and mixing by Tegan Nicholls."
