title,link,description,published,contributors
Could Australia go nuclear?,https://www.theguardian.com/australia-news/audio/2024/mar/18/could-australia-go-nuclear-full-story-podcast,"Nuclear power is shaping up as a major issue leading into the next federal election. The Coalition wants Australia to lift its ban on nuclear power, with leader Peter Dutton saying his plan would involve building as many as six power plants. But the government has dismissed the idea. Environment reporter Graham Readfearn talks to Nour Haydar about what’s being proposed and whether it’s possible in Australia  You can support the Guardian at theguardian.com/fullstorysupport",2024-03-18,Presented by Nour Haydar with Graham Readfearn. Produced by Allison Chan with sound design and mix by Camilla Hannan. Executive producer Hannah Parkes
The princess and the pictures,https://www.theguardian.com/australia-news/audio/2024/mar/18/the-princess-and-the-pictures-full-story-podcast,"In this episode of Today in Focus, an edited family photo of the Princess of Wales with her children on Mother’s Day has fuelled an intensifying swirl of conspiracy theories surrounding the royal couple",2024-03-18,"Presented by Hannah Moore with Archie Bland. Produced by George McDonagh, Sami Kent, Ned Carter Miles and Rudi Zygadlo. Executive producer Phil Maynard"
Introducing: Who screwed millennials?,https://www.theguardian.com/australia-news/audio/2024/mar/16/introducing-who-screwed-millennials-full-story-podcast,"Australian millennials are the first generation to be worse off than their parents, and things are only heading in the same direction for Gen Z. In this deeply-researched yet tongue-in-cheek five-part podcast series, Full Story co-host Jane Lee and social media reporter Matilda Boseley investigate the mystery of who screwed young Australians out of affordable housing, education and secure work, and why inequality is rising in AustraliaWho screwed millennials? will be in your Full Story podcast feed from 25 March",2024-03-16,Presented by Jane Lee and Matilda Boseley. Series producer Miles Herbert  ; produced by Michelle Macklem. Executive produced by Miles Martignoni. Commissioning editor Gabrielle Jackson
Newsroom edition: the future of Australia’s alliance with the US,https://www.theguardian.com/australia-news/audio/2024/mar/15/newsroom-edition-the-future-of-australias-alliance-with-the-us-full-story-podcast,"This week, fresh speculation has erupted over Australia’s plan for nuclear powered submarines — and whether it will ever happen. Has the government made a strategic mistake in the region by tying itself so closely to the US? What could the upcoming presidential election mean for Australia’s defence plans?Jane Lee talks with head of newsroom Mike Ticher and national news editor Patrick Keneally about the future of Australia’s alliance with the US",2024-03-15,"Presented by Jane Lee with Mike Ticher and Patrick Keneally. Produced by Camilla Hannan, Daniel Semo and Allison Chan. Executive producer Miles Martignoni"
The presidential rematch no one wants,https://www.theguardian.com/australia-news/audio/2024/mar/14/the-presidential-rematch-no-one-wants-full-story-podcast,"The US presidential election will be a rematch between two well known, yet deeply unpopular candidates. Joe Biden has won the Democratic nomination but the 81-year-old is the oldest president to ever seek re-election. And his opponent, Republican Donald Trump, is running an increasingly aggressive and angry campaign. Guardian US senior political correspondent Lauren Gambino tells Nour Haydar how American voters are feeling about the choice that lies ahead  You can support the Guardian at theguardian.com/fullstorysupport",2024-03-14,Presented by Nour Haydar with Lauren Gambino. Produced by Allison Chan with sound design and mixing by Daniel Semo. Executive producers Hannah Parkes and Miles Martignoni
The fight to make EVs more affordable,https://www.theguardian.com/australia-news/audio/2024/mar/13/the-fight-to-make-evs-more-affordable-full-story-podcast,Last month the government unveiled its plan for a vehicle-efficiency standard to incentivise carmakers to supply more low- and zero-emission cars. Climate and environment editor Adam Morton tells Nour Haydar about the plan to make electric vehicles more affordable – and why some carmakers and the Coalition are standing in the way  You can support the Guardian at theguardian.com/fullstorysupport,2024-03-13,Presented by Nour Haydar with Adam Morton. Produced by Karishma Luthria and Camilla Hannan who also did the sound design and mix. Executive producer Hannah Parkes
The hunt for ClothOff: the deepfake porn app,https://www.theguardian.com/australia-news/audio/2024/mar/12/the-hunt-for-clothoff-the-deepfake-porn-app-full-story-podcast,"For the past six months, Guardian journalist Michael Safi has been trying to find out who is behind an AI company that creates deepfakes. Deepfakes are causing havoc around the world, with police and lawmakers baffled about how to deal with them. And in trying to answer one question, he has been left with a bigger one: is AI going to make it impossible to sort fact from fiction?",2024-03-12,"Hosted by Michael Safi. Additional reporting and translation support by Matteo Fagotto; additional reporting by Manisha Ganguly, Philip McMahon, Andrew Roth, Oliver Laughland, Kateryna Malofieieva and Yanina Sorokina"
In the witness box: former police officer Zachary Rolfe testifies,https://www.theguardian.com/australia-news/audio/2024/mar/11/kumanjayi-walker-inquest-zachary-rolfe-full-story-podcast,"After months of delays and disruptions, former Northern Territory police officer Zachary Rolfe testified at the inquest into Warlpiri teenager Kumanjayi Walker’s death. In 2022 Rolfe was found not guilty of murdering the 19-year-old, who he shot three times during a violent arrest. Courts and justice reporter Nino Bucci attended the inquest and tells Nour Haydar how racist language and a mock award raised questions about the culture within the NT police force  You can support the Guardian at theguardian.com/fullstorysupport",2024-03-11,"Presented by Nour Haydar with Nino Bucci. Produced by Karishma Luthria and James Milsom, who also did the sound design and mix. Executive producer Hannah Parkes."
Newsroom edition: the Liberal party’s policy problem – Full story podcast,https://www.theguardian.com/australia-news/audio/2024/mar/07/newsroom-edition-the-liberal-partys-policy-problem-full-story-podcast,"A deficit of Liberal party policy has been exposed in the wake of Labor’s win in the Dunkley byelection last week. Labor and the Greens are both on the front foot with their own policies on housing, tax, and energy. Is the Liberal party lacking in ideas on how to combat the challenges facing Australians? And will this week’s front bench reshuffle make a difference?Gabrielle Jackson talks with head of newsroom Mike Ticher and national news editor Patrick Keneally about the Coalition policy deficit",2024-03-07,"Presented by Gabrielle Jackson with Mike Ticher and Patrick Keneally. Produced by Camilla Hannan, Miles Herbert and Daniel Semo. Executive producer Gabrielle Jackson"
Ten years on: the disappearance of MH370 – Full Story,https://www.theguardian.com/australia-news/audio/2024/mar/06/ten-years-on-the-disappearance-of-mh370-full-story-podcast,"The Malaysia Airlines Boeing 777 departed Kuala Lumpur on 8 March 2014, bound for Beijing with 12 crew and 227 passengers on board – including seven Australians. About 40 minutes later it disappeared from the radar and its fate remains unknown. Now, 10 years on, there are hopes for a new search. Guardian Australia senior reporter Tory Shepherd tells Nour Haydar why still so little is known about what happened that fateful day  You can support the Guardian at theguardian.com/fullstorysupport",2024-03-06,Presented by Nour Haydar with Tory Shepherd. Produced by Camilla Hannan and Daniel Semo. The executive producer is Hannah Parkes
