title,link,description,published,contributors
Unblocking the Suez canal,https://www.theguardian.com/australia-news/audio/2021/apr/02/unblocking-the-suez-canal,The gigantic cargo ship Ever Given blocked the world’s busiest shipping lane for a week. Guardian reporter Michael Safi looks at what the costly nautical traffic jam tells us about global trade,2021-04-02,Presented by Anushka Asthana and reported by Michael Safi; produced by Sami Kent and Axel Kacoutié; produced by Lucy Greenwell; executive producers Phil Maynard and Nicole Jackson
What went wrong with Australia's Covid vaccine rollout?,https://www.theguardian.com/australia-news/audio/2021/apr/01/what-went-wrong-with-australias-covid-vaccine-rollout,"As March came to an end, the numbers came in: there had been 670,000 Covid-19 vaccinations in Australia. These numbers fall far short of the original 4m goal set by the Coalition and puts in doubt revised goals as well. In this episode of Full Story, we speak to a general practitioner about the problems he has seen in the rollout and reporter Christopher Knaus examines the systemic problems",2021-04-01,"Presented by Laura Murphy-Oates and reported by Christopher Knaus. Produced by Ellen Leabeater,  Miles Herbert, Jon Tjhia, Ryan Pemberton and Joe Koning. The executive producers are Miles Martignoni, Gabrielle Jackson and Marni Cordell"
"Men, here's what you can do to help fight misogyny",https://www.theguardian.com/australia-news/audio/2021/mar/31/men-heres-what-you-can-do-to-help-fight-misogyny,"Educator and author Dr Jackson Katz is the co-founder of one of the longest-running gender violence, sexual harassment and bullying prevention programs in the world. He talks to Anushka Asthana about why all men need to be part of ending violence against women, and what they can do to help",2021-03-31,"Featuring Jackson Katz and presented by Anushka Asthana, produced by Courtney Yusuf and Axel Kacoutié, executive producers Nicole Jackson and Phil Maynard. Additional production by Ryan Pemberton."
How cutting off jobkeeper will slow Australia's economic recovery,https://www.theguardian.com/australia-news/audio/2021/mar/30/how-cutting-off-jobkeeper-will-slow-australias-economic-recovery,"Jobkeeper was announced at the start of the Covid pandemic as a lifeline to stop employers losing staff due to the economic losses of the crisis. Now that jobkeeper has ended, economist Richard Denniss joins the podcast to explain how its removal will affect Australians",2021-03-30,Presented by Laura Murphy-Oates and reported by Richard Denniss. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
Why is Australia deporting so many people to New Zealand?,https://www.theguardian.com/australia-news/audio/2021/mar/29/why-is-australia-deporting-so-many-people-to-new-zealand,"Australia has ramped up the practice of deporting people who commit crimes while living here on visas – a policy that’s seen deportations to New Zealand skyrocket. Reporter Ben Doherty explains the history of this policy, and how a series of recent controversies over deportations have pushed tensions between the two countries to an all-time high",2021-03-29,Reported by Ben Doherty and presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
"Sexism, Scott Morrison and the Liberal party: where to next? – with Lenore Taylor and Katharine Murphy",https://www.theguardian.com/australia-news/audio/2021/mar/26/sexism-scott-morrison-and-the-liberal-party-where-to-next-with-lenore-taylor-and-katharine-murphy,What will it take for Scott Morrison to grasp the moment and use his influence to create cultural change in the Liberal party and parliament? Gabrielle Jackson talks to Lenore Taylor and Katharine Murphy about the week in politics and what immediate steps the prime minister could take,2021-03-26,Hosted by Gabrielle Jackson with Lenore Taylor and Katharine Murphy. Produced by Ryan Pemberton. Executive producer is Miles Martignoni
Rick Morton on love and trauma,https://www.theguardian.com/australia-news/audio/2021/mar/25/rick-morton-on-love-and-trauma,"The journalist and author was diagnosed with complex post-traumatic stress disorder in 2019. In this recording of Guardian Australia’s monthly book club, he discusses his book My Year of Living Vulnerably, which explores how trauma affects the brain, and how part of getting better is through learning to love",2021-03-25,"Featuring Rick Morton and Michael Williams; presented by Laura Murphy-Oates; produced by Karishma Luthria, Ellen Leabeaterand Joe Koning; the executive producers are Gabrielle Jacksonand Miles Martignoni."
Australia's floods: what the disaster tells us about a climate crisis future,https://www.theguardian.com/australia-news/audio/2021/mar/24/australias-floods-what-the-disaster-tells-us-about-a-climate-crisis-future,"Days of heavy rain and flooding along Australia’s east coast have caused widespread damage and triggered the evacuation of thousands of residents – from western Sydney to the mid-north coast.With the weather finally easing and the recovery set to begin, reporter Graham Readfearn explores what may have caused the disaster – and what that might tell us about life in a climate crisis future",2021-03-24,"Reported by Graham Readfearnand presented by Laura Murphy-Oates.  Produced by Ellen Leabeater, Cheyne Anderson, Ryan Pembertonand Jon Tjhia. The executive producers are Miles Martignoniand Gabrielle Jackson."
The attorney general v the ABC,https://www.theguardian.com/australia-news/audio/2021/mar/23/the-attorney-general-v-the-abc,"Christian Porter is suing the ABC for defamation over an article reporting that an anonymous senior cabinet minister had been accused of rape in 1988. Porter later identified himself as the minister in question and strenuously denied the allegation. Paul Karp explores how this case could play out, and whether Porter can continue to do his job while fighting to clear his name",2021-03-23,Reported by Paul Karp and presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive producers are Miles Martignoni and Gabrielle Jackson
The great global vaccine divide,https://www.theguardian.com/australia-news/audio/2021/mar/22/the-great-global-vaccine-divide,"More than 300 Covid vaccine candidates are in development and more than 400m doses have been administered. But those people are overwhelmingly found in just a few of the world’s richest countries. As the Guardian’s international correspondent Michael Safi tells Anushka Asthana, this huge economic global divide means some are facing a wait of up to three years, if they can get a jab at all",2021-03-22,Presented by Anushka Asthana and reported by Michael Safi. Produced by Sami Kent and Axel Kacoutié. The executive producers are Phil Maynard and Nicole Jackson. Additional production by Joe Koning
