title,link,description,published,contributors
Al Jazeera’s managing editor on Israel’s killing of journalists in Gaza,https://www.theguardian.com/australia-news/audio/2025/aug/13/al-jazeeras-managing-editor-on-israels-killing-of-journalists-in-gaza-full-story-podcast,"Al Jazeera’s Anas al-Sharif was on air until Sunday, when the 28-year-old correspondent was killed along with five other journalists in a targeted strike carried out by Israel.Al Jazeera’s managing editor, Mohamed Moawad, tells Nour Haydar why al-Sharif refused to leave Gaza, even though ‘he knew this day would come’",2025-08-13,Presented and produced by Nour Haydar ; also produced by Karishma Luthria; sound design and mixing by Joe Koning; the executive producer is Hannah Parkes
Will Trump and Putin decide the future of Ukraine?,https://www.theguardian.com/australia-news/audio/2025/aug/12/will-trump-and-putin-decide-the-future-of-ukraine-full-story-podcast,"Donald Trump and Vladimir Putin will meet on Friday in Alaska for a high-stakes summit on the Ukraine war. But the Ukrainian president, Volodymyr Zelenskyy, will not be there, and European leaders fear damaging concessions could be made without Ukraine at the table.   Our global affairs correspondent, Andrew Roth, speaks to Reged Ahmad about whether this meeting between two strongmen could end the war in Ukraine.",2025-08-12,Presented by Reged Ahmad with Andrew Roth; produced by Allison Chan and Miles Herbert; sound design and mixing by Camilla Hannan; the executive producer is Hannah Parkes
Australia’s plan to recognise Palestine,https://www.theguardian.com/australia-news/audio/2025/aug/12/australias-plan-to-recognise-palestine-full-story-podcast,"The prime minister, Anthony Albanese, has confirmed his government will join other allies to formally recognise Palestinian statehood.Guardian Australia’s chief political correspondent, Tom McIlroy, speaks to Nour Haydar about why the Australian government is making this move now, and if it will change anything for the Palestinians living under attack in Gaza",2025-08-12,Presented by Nour Haydar with Tom McIlroy; produced by Miles Herbert; sound design and mixing by Joe Koning; the executive producer of Full Story is Hannah Parkes
Why doesn’t Adani pay any corporate tax?,https://www.theguardian.com/australia-news/audio/2025/aug/11/why-doesnt-adani-pay-any-corporate-tax-full-story-podcast,"When Adani first sought government approval for its Carmichael coalmine in Queensland, a major selling point was the company’s pledge to deliver $22bn in taxes and royalties. While the mine is now smaller than originally planned, it still generates millions in revenue each year of operation and the Australian government has not received a single cent in corporate tax. Business editor Jonathan Barrett speaks to Reged Ahmad about how the company has generated a loss on paper and why it’s time for a rethink on how we tax corporate wealth   You can support the Guardian at theguardian.com/fullstorysupport",2025-08-11,Presented by Reged Ahmad and Jonathan Barrett. Produced by Allison Chan. Sound design and mix by Daniel Semo. The executive producer of Full Story is Hannah Parkes
Back to Back Barries: is Trump the new Xi Jinping?,https://www.theguardian.com/australia-news/audio/2025/aug/09/back-to-back-barries-is-trump-the-new-xi-jinping,Tony Barry and George Megalogenis (filling in for Barrie Cassidy) discuss Donald Trump’s sacking of his chief statistician over unflattering job figures and compare it to a similar move by Chinese leader Xi Jinping.They also discuss the Sydney Harbour Bridge protest and whether it will change policy both abroad and here in Australia.,2025-08-09,Presented by Tony Barry and George Megalogenis; produced by Camilla Hannan; the executive producer is Hannah Parkes
What the mushroom murders trial jury wasn’t told,https://www.theguardian.com/australia-news/audio/2025/aug/08/what-the-mushroom-murders-trial-jury-wasnt-told-full-story-podcast,"On Friday, an interim suppression order prohibiting Australian media from reporting on any evidentiary rulings made in pre-trial hearings and during Erin Patterson’s trial was lifted.Now we can reveal what the jury never got to hear.Justice and courts reporter Nino Bucci tells Reged Ahmad how the court heard Patterson’s estranged husband suspected she had been trying to poison him, too",2025-08-08,Presented by Reged Ahmad with Nino Bucci. Produced by Joe Koning and Miles Herbert.  Sound design and mixing by Joe Koning. Executive producer is Hannah Parkes
One doctor’s hopes to rebuild Gaza’s health system,https://www.theguardian.com/australia-news/audio/2025/aug/08/one-doctors-hopes-to-rebuild-gazas-health-system-full-story-podcast,"Palestinian paediatrician Abdalkarim Alharazin has seen more suffering and death than most over his time as a junior doctor on Gaza’s frontlines. Amid relentless Israeli bombardment, displacement and starvation, he applied for and has been accepted into a master of public health at the University of Sydney.With significant hurdles ahead, logistically and financially, Alharazin joins Nour Haydar to talk about what he’s witnessed and his plans to rebuild Gaza’s health infrastructure",2025-08-08,"Presented by Nour Haydar. Produced by Nour Haydar, Karishma Luthria and Camilla Hannan. The executive producer of Full Story is Hannah Parkes"
Newsroom edition: the politics of the Sydney Harbour Bridge protest,https://www.theguardian.com/australia-news/audio/2025/aug/08/newsroom-edition-the-politics-of-the-sydney-harbour-bridge-protest-full-story-podcast,"Hundreds of thousands of people marched across the Sydney Harbour Bridge on the weekend to protest against the Israeli government’s actions in Gaza. But, police, organisers and the protesters themselves all portrayed the same public event in a very different light. And depending on which news outlet you read, you might have a different understanding of how that event unfolded.Bridie Jabour talks to the editor, Lenore Taylor, and the head of newsroom, Mike Ticher, about the political fallout from the Harbour Bridge protest",2025-08-08,"Presented by Bridie Jabour with Lenore Taylor and Mike Ticher. Produced by Miles Herbert, and Joe Koning, with video production by Bertin Huynh"
Can Trump be shamed into supporting human rights?,https://www.theguardian.com/australia-news/audio/2025/aug/07/can-trump-be-shamed-into-supporting-human-rights-full-story-podcast,"After three decades at the helm of Human Rights Watch, the former executive director Kenneth Roth has written a memoir about his time campaigning against human rights violations around the world – including in the Palestinian occupied territories. As the Albanese government faces increasing public pressure to take action against Israel, Roth speaks with Nour Haydar about why he thinks there’s always a strategy to pressure governments into supporting better human rights outcomes",2025-08-07,Presented by Nour Haydar with Kenneth Roth. Produced by Allison Chan and Karishma Luthria. Sound design and mix by Joe Koning. The executive producer was Miles Herbert
The Descendants episode 2: the search for Tom Wills,https://www.theguardian.com/australia-news/audio/2025/aug/05/the-descendants-episode-2-the-search-for-the-afls-tom-wills-full-story-podcast,"For some years there have been suggestions that in the 1860s Tom Wills, Australia’s first sports hero and a founder of Australian rules football, may have taken part in the massacres of Gayiri people in central Queensland.Now, in a Guardian Australia investigation, Indigenous affairs reporter Ella Archibald-Binge travels in search of the truth behind the allegations.In this two-part special Full Story, she and Lorena Allam from UTS’s Jumbunna Institute discuss how families on both sides of the conflict are reckoning with the truth of their ancestors’ colonial pastWarning: This episode contains historical records that use racist and offensive language, and descriptions of events that will be distressing to some",2025-08-05,"Presented by Lorena Allam with Ella Archibald-Binge and Sarah Collard. Produced by Camilla Hannan, Karishma Luthria and Miles Martignoni. Sound design and mix by Camilla Hannan. The executive producer of Full Story is Hannah Parkes."
