title,link,description,published,contributors
The new Australian generation bucking political trends,https://www.theguardian.com/australia-news/audio/2023/nov/28/the-new-australian-generation-bucking-political-trends-full-story-podcast,"Young Australian voters are more diverse and less religious than baby boomers and generation X.Faced with soaring house prices and cost of living pressures, they are leaving the family home, getting married, having children and buying their own home much later than previous generations did, if at all.And political scientists say these trends are feeding a ‘fundamental shift’ in voting patterns.Guardian Australia data journalist Josh Nicholas tells Jane Lee how voting patterns have changed over decades and why younger voters are turning away from the two-party system.",2023-11-28,Presented by Jane Lee with Josh Nicholas Produced by Karishma Luthria sound design by James Milsom Executive producer Hannah Parkes
Should police be first responders during mental health emergencies?,https://www.theguardian.com/australia-news/audio/2023/nov/28/should-police-be-first-responders-during-mental-health-emergencies-full-story-podcast,"After four fatalities in as many months, the families of some of the vulnerable people fatally shot by NSW police have united to call for an independent inquiry. Prominent lawyers and academics say it’s time for an alternative approach, where mental health specialists, rather than police, are sent as first responders. Laura Murphy-Oates speaks to Guardian Australia reporter Jordyn Beazley about how a series of fatal shootings could trigger a radical rethink of how NSW police respond to mental health emergencies  You can support the Guardian at theguardian.com/fullstorysupport",2023-11-28,"Presented by Laura Murphy-Oates with Jordyn Beazley. Produced by Karishma Luthria, Jacob Wallace and Daniel Semo who also did the sound design and mixing. Executive producer Hannah Parkes"
He’s back: Sam Altman and the chaos at the heart of the AI industry,https://www.theguardian.com/australia-news/audio/2023/nov/27/sam-altman-openai-ceo-saga-chatgpt-return-full-story-podcast,"The CEO of OpenAI was sacked then rehired days later, after staff threatened to follow him. But what does this corporate drama tell us about the future of artificial intelligence? Blake Montgomery explains",2023-11-27,"Presented by Hannah Moore with Blake Montgomery; produced by Natalie Ktena, Courtney Yusuf and Solomon King; executive producer Homa Khaleeli. Additional production by Daniel Semo"
Newsroom edition: how inequality exacerbates the climate crisis,https://www.theguardian.com/australia-news/audio/2023/nov/23/newsroom-edition-how-inequality-exacerbates-the-climate-crisis-full-story-podcast,"A new report from Oxfam shows that rising inequality is not only worsening the climate crisis, the climate crisis is also worsening inequality. The super-rich are now responsible for half of the world’s emissions while the poorest are more likely to suffer from increasingly frequent heatwaves and extreme weather events.Jane Lee speaks to editor-in-chief Lenore Taylor and head of newsroom Mike Ticher about the growing carbon divide",2023-11-23,Presented by Jane Lee with Lenore Taylor and Mike Ticher . Produced by Miles Herbert and Camilla Hannan . Executive producer is Miles Martignoni
Weight of the world part 3: The climate scientists who hold out hope,https://www.theguardian.com/australia-news/audio/2023/nov/22/the-climate-scientists-who-hold-out-hope-weight-of-the-world-podcast-part-3,"In the final part of this three-part series, Australian climate scientists Lesley Hughes, Ove Hoegh-Guldberg and Graeme Pearman take stock as they look back on their life’s work. How does it feel for them to carry this burden of knowledge? Could they have done more? And what hope do they hold for the future?",2023-11-22,"Presented by Graham Readfearn, Produced by Camilla Hannanand Graham Readfearn. Sound design and mixing by Camilla Hannan. Production assistance by Mell Chun, Jacob wallace and Daniel Semo. Executive producer Miles Martignoni"
A truce agreement in Gaza,https://www.theguardian.com/australia-news/audio/2023/nov/22/a-truce-agreement-in-gaza-full-story-podcast,"Late on Tuesday night, Israel’s cabinet met to vote on a temporary ceasefire in Gaza and a hostage and prisoner exchange. Julian Borger, the Guardian’s world affairs editor, reports",2023-11-22,Presented by  Michael Safi with  Julian Borger ; produced by Courtney Yusuf and Rudi Zygadlo; executive producer Elizabeth Cassin.
Weight of the world part 2: the climate scientists who copped it,https://www.theguardian.com/australia-news/audio/2023/nov/21/the-climate-scientists-who-copped-it-weight-of-the-world-podcast-part-2,"In part two of Weight of the world, three Australian climate scientists reveal the professional and personal toll of their predictions.Lesley Hughes tells us about the axing of the Climate Commission – a group tasked with educating the public about climate science and the need to cut carbon emissions. Graeme Pearman talks of the pushback from government and industry, and Ove Hoegh-Guldberg speaks of the personal attacks and death threats that followed his warnings. All three express their disbelief that meaningful action didn’t follow the science, with Pearman acknowledging he was ‘naive’ to think it would",2023-11-21,"Presented by Graham Readfearn. Produced by Camilla Hannanand Graham Readfearn. sound design and mixing by James Milsom. Production assistance by Mell Chun, Jacob Wallace and Daniel Semo. Executive producer Miles Martignoni"
Weight of the world part 1: the climate scientists who saw the crisis coming,https://www.theguardian.com/australia-news/audio/2023/nov/21/climate-change-crisis-australian-scientists-graeme-pearman-lesley-hughes-ove-hoegh-guldberg-weight-of-the-world,"Pioneering Australian scientists Graeme Pearman, Lesley Hughes and Ove Hoegh-Guldberg saw the climate crisis coming. Pearman predicted the increase of carbon dioxide levels, Hughes foresaw the alarming number of species extinctions and Hoegh-Guldberg forecast the mass coral bleaching events we’re seeing today. All three went on to become some of the country’s most respected experts in their fields, travelling the globe, briefing leaders, and assuming the world would take action having heard their alarming findings.In part one of this three-part series, these climate change scientists reveal the moment they realised the planet was heading for certain catastrophe. What did they do when they found out? How did they think the world would respond? And how do they feel today, looking back on that moment of cognisance?",2023-11-21,"Presented by Graham Readfearn. Produced by Camilla Hannan and Graham Readfearn. Sound design and mixing by James Milsom . Production assistance byMell Chun, Jacob Wallace and Daniel Semo. Executive producer Miles Martignoni"
Labor’s desperate scramble over immigration detention,https://www.theguardian.com/australia-news/audio/2023/nov/20/labors-desperate-scramble-over-immigration-detention-full-story-podcast,"After a landmark high court ruling, the Labor government has rushed through emergency legislation to impose strict conditions on people released from indefinite immigration detention.Chief political correspondent Paul Karp speaks with Jane Lee about what led to the dramatic events in parliament last week and what could happen from here",2023-11-20,"Presented by Jane Lee  with Paul Karp produced by Karishma Luthria and Allison Chan, with sound design and mixing by Daniel Semo; Executive producer Hannah Parkes"
Israel’s raid on al-Shifa hospital,https://www.theguardian.com/australia-news/audio/2023/nov/18/israels-raid-on-al-shifa-hospital-full-story-podcast,"Gaza’s biggest hospital was filled with doctors, patients and people seeking safety when Israel laid siege to it. Journalist Ruth Michaelson reports  You can support the Guardian at theguardian.com/fullstorysupport",2023-11-18,Presented by Michael Safi with Ruth Michaelson; produced by Ned Carter Miles and Adam Bransbury; executive producer Homa Khaleeli
