title,link,description,published,contributors
Could a council ban on same-sex parenting books be overturned?,https://www.theguardian.com/australia-news/audio/2024/may/13/could-a-council-ban-on-same-sex-parenting-books-be-overturned-full-story-podcast,"Earlier this month, Cumberland city council in western Sydney passed a motion banning books about same-sex parenting from its libraries. Nour Haydar speaks to NSW reporter Catie McLeod about the controversial decision and backlash to the ban  You can support the Guardian at theguardian.com/fullstorysupport",2024-05-13,Presented by Nour Haydar with Catie McLeod. Produced by Karishma Luthria. Sound design and mix by Joe Koning. Executive producer Hannah Parkes
Newsroom edition: how Labor is trying to frame the 2024 budget,https://www.theguardian.com/australia-news/audio/2024/may/09/newsroom-edition-how-labor-is-trying-to-sell-the-2024-budget-full-story-podcast,Federal treasurer Jim Chalmers will next week present his government’s third and possibly final budget of this term. He has said it won’t be one of ‘scorched-earth austerity’ and will take into account hardships caused by the cost-of-living crisis. But the 2024 Australian federal budget is not without its economic and social challenges and the government needs to convince voters that the economy is in safe hands. Bridie Jabour speaks with editor-in-chief Lenore Taylor and deputy editor Patrick Keneally about the Albanese government’s budget narrative  You can support the Guardian at theguardian.com/fullstorysupport,2024-05-09,Presented by Bridie Jabour with Lenore Taylor and Patrick Keneally. Produced by Camilla Hannan and Joe Koning. Executive producer Miles Martignoni
The Australian university students camping out in support of Palestine,https://www.theguardian.com/australia-news/audio/2024/may/08/the-australian-university-students-camping-out-in-support-of-palestine-full-story-podcast,"Last Tuesday, tents appeared on the lawn of the University of Sydney as students protested against the war in Gaza. The tents have multiplied, with similar student encampments now established at universities in every state in the country. Jane Lee speaks to Daisy Dumas and Caitlin Cassidy about what the protesters want and whether this growing movement could lead to change.  You can support the Guardian at theguardian.com/fullstorysupport",2024-05-08,Presented by Jane Lee with Daisy Dumas and Caitlin Cassidy produced by Camilla Hannan sound design and mix by Joe Koning Executive producer Hannah Parkes
India election: what’s at stake for democracy under Modi?,https://www.theguardian.com/australia-news/audio/2024/may/07/india-election-whats-at-stake-for-democracy-under-modi-full-story-podcast,India’s mammoth election has kicked off with nearly a billion voters expected to head to the polls over six weeks. Reged Ahmad speaks to south Asia correspondent Hannah Ellis-Petersen about why prime minister Narendra Modi is popular yet divisive – and the international impact of the election  You can support the Guardian at theguardian.com/fullstorysupport,2024-05-07,Presented by Reged Ahmad with Hannah Ellis-Petersen produced by Allison Chan sound design and mix by Joe Koning executive producers Hannah Parkes and Miles Martignoni
Alleged mushroom murders: Erin Patterson faces court,https://www.theguardian.com/australia-news/audio/2024/may/07/alleged-mushroom-murders-erin-patterson-faces-court-full-story-podcast,"In July 2023, Erin Patterson hosted four relatives for lunch in the Victorian town of Leongatha. The guests were served beef wellington – which police allege was laced with a deadly mushroom. Patterson was charged with three counts of murder and five counts of attempted murder and is due to face court today. Courts and justice reporter Nino Bucci tells Nour Haydar about the latest developments in the case and why it has drawn intense media interest  You can support the Guardian at theguardian.com/fullstorysupport",2024-05-07,Presented by Nour Haydar with Nino Bucci. Produced by Karishma Luthria and Miles Martignoni. Sound design and mix by Joe Koning. Executive producer Hannah Parkes
Why are Australian schools failing children with disabilities?,https://www.theguardian.com/australia-news/audio/2024/may/06/why-are-australian-schools-failing-children-with-disabilities-full-story-podcast,"The number of disabled students recognised as needing greater learning support has grown to almost 1 million nationally. But these children are increasingly being suspended from schools, including some as young as five years old. Investigative reporter Sarah Martin explains to Jane Lee how Australia’s education system has reached crisis point",2024-05-06,"Presented by Jane Lee with Sarah Martin, produced by Karishma Luthria, sound design and mixing by Camilla Hannan, executive producer Miles Martignoni"
Newsroom edition: Scott Morrison’s memoir and the role for faith in politics,https://www.theguardian.com/australia-news/audio/2024/may/02/newsroom-edition-political-lessons-from-scott-morrisons-faith-full-story-podcast,"In Australia – a multifaith and sometimes agnostic country – what role does faith play in the decision-making of those who run the country? With the upcoming release of his book, Plans For Your Good: A Prime Minister’s Testimony of God’s Faithfulness, Scott Morrison has placed his faith front and centre. But is this something new? Or has religion always been a part of Australia’s political democracy? Bridie Jabour speaks with editor in chief Lenore Taylor and deputy editor Patrick Keneally on the nuanced relationship between faith and politics  You can support the Guardian at theguardian.com/fullstorysupport",2024-05-02,Presented by Bridie Jabour with Lenore Taylor and Patrick Keneally. Produced by Camilla Hannan and James Milsom. Executive producer Miles Martignoni
Is stubborn inflation taking away any hope for an interest rate cut?,https://www.theguardian.com/australia-news/audio/2024/may/01/is-stubborn-inflation-taking-away-any-hope-for-an-interest-rate-cut-full-story-podcast,"Rising education, health and rental costs have kept inflation higher than expected this year. Economics correspondent Peter Hannam tells Nour Haydar what the Reserve Bank’s reaction might be – are all hopes of an interest rate cut this year gone? And what does this mean for any cost of living relief the government might be considering?",2024-05-01,Presented by Nour Haydar with Peter Hannam. Produced by Allison Chan and James Milsom. The executive producer is Miles Martignoni
The fringe groups taking an interest in Queensland’s council elections,https://www.theguardian.com/australia-news/audio/2024/apr/30/the-fringe-groups-taking-an-interest-in-queenslands-council-elections-full-story-podcast,"My Place emerged from the highly vocal Covid-19 anti-lockdown protests. It’s a network which reportedly has thousands of members and is predominantly active in Facebook community groups. Some of the ideas that these groups believe are that vaccines are deadly, fluoride in water is dangerous and 5G is a threat. Lately My Place has been taking its ideologies offline and into local government, with some groups allegedly playing a role in supporting candidates in Queensland council elections. So with the Queensland state election coming up in October, what might be the potential impact of groups such as My Place on the polling results? You can support the Guardian at theguardian.com/fullstorysupport",2024-04-30,Presented by Matilda Boseley with Eden Gillespie. Produced by Camilla Hannan and Karishma Luthria. Sound design and mixing by Camilla Hannan. Executive producer Hannah Parkes
Jess Hill on what it will take to stop men killing women,https://www.theguardian.com/australia-news/audio/2024/apr/29/jess-hill-on-what-it-will-take-to-stop-men-killing-women-full-story-podcast,For many years political leaders have condemned violence against women and expressed platitudes about the need for change. But government policies to reduce gender-based violence have failed and frontline services say they are severely underfunded. Journalist and coercive control educator Jess Hill speaks to Nour Haydar about the major paradigm shift that governments still need to make  You can support the Guardian at theguardian.com/fullstorysupport,2024-04-29,Presented by Nour Haydar with Jess Hill. Produced by Karishma Luthria
