title,link,description,published,contributors
How can Gladys Berejiklian defend pork barrelling?,https://www.theguardian.com/australia-news/audio/2020/dec/02/how-can-gladys-berejiklian-defend-pork-barrelling,"The NSW premier, Gladys Berejiklian, has been at the centre of a number of scandals in recent months, the latest involving accusations her government spent $140m of public funds to shore up Coalition seats ahead of the 2019 election. Investigative reporter Anne Davies explores whether Berejiklian is still fit to lead the state",2020-12-02,Presented by Laura Murphy-Oates and reported by Anne Davies. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Marni Cordell
"He risked his life fighting the Californian wildfires, now he faces deportation",https://www.theguardian.com/australia-news/audio/2020/dec/02/he-risked-his-life-fighting-the-californian-wildfires-now-he-faces-deportation,"For weeks, the Guardian US reporter Sam Levin has been speaking to Bounchan Keola, who is being detained by US Immigration and Customs Enforcement (Ice) and facing deportation to Laos, a country he left when he was four, despite having risked his life to fight wildfires in California this year",2020-12-02,"Presented by Rachel Humphreys and reported by Sam Levin. Produced by Sam Colbert, Rose de Larrabeiti and Nicholas Cox. The executive producers are Nicole Jackson and Phil Maynard. Introduced by Laura Murphy-Oates"
Why Australia has no clear policy on electric vehicles,https://www.theguardian.com/australia-news/audio/2020/dec/01/why-australia-has-no-clear-policy-on-electric-vehicles,"Australia is lagging behind many countries on the uptake of electric vehicles. Environment editor Adam Morton explains that there are a lot of practical reasons for this, but it’s also because of government-led scare campaigns and disincentives",2020-12-01,"Presented by Laura Murphy-Oates and reported by Adam Morton. Produced by Ellen Leabeater, Joe Koning and Jake Morcom. The executive producers are Miles Martignoni and Marni Cordell"
Is former Elite boss Gérald Marie the Harvey Weinstein of the fashion industry?,https://www.theguardian.com/australia-news/audio/2020/nov/30/is-former-elite-boss-gerald-marie-the-harvey-weinstein-of-the-fashion-industry,"Wendy Walsh was 17 when she moved to Paris to be a model. Within weeks of arriving, Walsh alleges, she was raped by Gérald Marie. She is one of 16 women who have spoken to the investigative reporter Lucy Osborne, who has spent the past year looking into whether Marie was a sexual predator",2020-11-30,Presented by Anushka Asthana and reported by Lucy Osborne with Wendy Walsh. Produced by Hannah Moore and Nicholas Cox . The executive producers are Nicole Jackson and Phil Maynard. Introduced by Laura Murphy-Oates
Justice for Centrelink robodebt victims?,https://www.theguardian.com/australia-news/audio/2020/nov/27/justice-for-centrelink-robodebt-victims,"The government has reached a massive $1.2bn dollar settlement over its bungled robodebt scheme. It sounds like a lot – but for many victims, whose lives were upturned by the mass Centrelink debt collection program, it only amounts to a couple of hundred dollars in compensation. And as Luke Henriques-Gomes tells Full Story, there has been no mea culpa from the government, nor have the scheme’s architects lost their jobs",2020-11-27,"Presented by Laura Murphy-Oates and reported by Luke Henriques-Gomes. Produced by Ellen Leabeater, Miles Herbert and Joe Koning. The executive producers are Miles Martignoni, Gabrielle Jackson and Marni Cordell"
"How Australia put 30,000 people in limbo",https://www.theguardian.com/australia-news/audio/2020/nov/26/how-australia-put-30000-people-in-limbo,"When he was a teenager Zaki fled a Taliban death warrant to find somewhere safe. Instead, he found himself impounded in the politics of fear that Australian leaders have been stoking for decades. He is one of 30,000 refugees and asylum seekers in the ‘legacy caseload’, kept silent by a system that holds permanent protection out of reach.  A legal limbo without end: the people who came by boat but never found home in Australia",2020-11-26,"Introduced by Laura Murphy-Oates. Presented by Sisonke Msimang with Ben Doherty. Produced by KKara Jensen-Mackinnon and Miles Herbert, sound design by Ryan Pemberton with original music by Lama Zakharia. Editorial support by Miles Martignoni"
South Australia’s coronavirus outbreak and the dangers of a casual workforce,https://www.theguardian.com/australia-news/audio/2020/nov/25/south-australias-coronavirus-outbreak-and-the-dangers-of-a-casual-workforce,"After facing its first outbreak in months, South Australia’s hard lockdown came to an end on Sunday, three days earlier than scheduled. The state government has directed much of the blame for this confusing response on one hotel worker.Reporter Melissa Davey talks about why one individual is not to blame and how this outbreak has exposed deeply rooted problems with both Australia’s Covid-19 response and the makeup of our workforce.",2020-11-25,Reported by Melissa Davey and presented by Laura Murphy-Oates.  Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson.
US minority voters and the future of the Republican party,https://www.theguardian.com/australia-news/audio/2020/nov/24/us-minority-voters-and-the-future-of-the-republican-party,Gary Younge looks at the history of US voting rights and what the changing demographics of the country mean for Republicans,2020-11-24,Presented by Anushka Asthana with Gary Younge. Produced by Elizabeth Cassin and Nicholas Cox. The executive producers are Nicole Jackson and Phil Maynard. Introduced by Laura Murphy-Oates
How Samuel Paty's murder reignited France's free speech debate,https://www.theguardian.com/australia-news/audio/2020/nov/23/how-samuel-patys-reignited-frances-free-speech-debate,The beheading of a schoolteacher who had shown his class cartoons of the prophet Muhammad during a lesson on free speech has rekindled a debate in France about secularism and the state’s role in regulating free expression,2020-11-23,Presented by Rachel Humphreys and reported by Jon Henley and Nabila Ramdani. Produced by Courtney Yusuf and Nicholas Cox. The executive producers are Nicole Jackson and Phil Maynard Adapted by Laura Murphy-Oates and Joe Koning
Holding Australia to account for allegations of war crimes,https://www.theguardian.com/australia-news/audio/2020/nov/20/holding-australia-to-account-for-allegations-of-war-crimes,"The Brereton report, four years in the making, has found credible evidence that Australian special forces were involved in the murder of 39 Afghan civilians. It also detailed the brutal nature of some of these alleged killings, and alleged attempts to cover them up.Reporter Christopher Knaus talks about the consequences and how it all came to light",2020-11-20,"Reported by Christopher Knaus and presented by Laura Murphy-Oates. Produced by Jake Morcom, Ellen Leabeater and Joe Koning. Executive producers are Miles Martignoni and Gabrielle Jackson."
