title,link,description,published,contributors
A pre-election revolt against Scott Morrison,https://www.theguardian.com/australia-news/audio/2022/apr/07/a-pre-election-revolt-against-scott-morrison,"With the election due to be called at any moment, the prime minister, Scott Morrison, has denied allegations from Liberal MPs that he is a bully, and that he previously made “racial comments” about a Liberal candidate.Guardian Australia’s political editor, Katharine Murphy, speaks to Laura Murphy-Oates about what’s behind this revolt, and what it could mean for the upcoming election",2022-04-07,"Reported by Katharine Murphy and presented by Laura Murphy-Oates; produced by Karishma Luthria, Jake Morcom and Jane Lee; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Why China’s security deal with Solomon Islands has Australia worried,https://www.theguardian.com/australia-news/audio/2022/apr/06/why-chinas-security-deal-with-solomon-islands-has-australia-worried,"China and Solomon Islands are preparing to sign a historic security agreement that could be a stepping stone to a future Chinese naval base, less than 2,000km from Australia’s east coast.Laura Murphy-Oates speaks to defence correspondent Daniel Hurst about China’s growing influence with Pacific island countries, and why Australian politicians and security experts are concerned about this deal",2022-04-06,"Presented by Laura Murphy-Oates, reported by Daniel Hurst. Produced by Karishma Luthriaand Kate Lyons . Sound design and mixing by Camilla Hannan. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Why are Republican Senators flirting with QAnon conspiracies?,https://www.theguardian.com/australia-news/audio/2022/apr/05/why-are-republican-senators-flirting-with-qanon-conspiracies,Joan E Greve and Alex Kaplan from Media Matters for America look at why some in the GOP are turning to a far-right extremist group for attack lines,2022-04-05,"Presented by Joan E Greve with Alex Kaplan, produced by Danielle Stephens, and the executive producers is Maz Ebtehaj, with original music by Axel Kacoutié"
The whistleblower calling Australia’s carbon credits system a ‘sham’,https://www.theguardian.com/australia-news/audio/2022/apr/04/the-whistleblower-calling-australias-carbon-credits-system-a-sham,"Prof Andrew Macintosh spent years working on the integrity of the Australian government’s carbon credit system which gives credits for projects such as regrowing native forests after clearing. Now, he’s turned whistleblower, claiming this system is ‘a fraud’ on the environment, taxpayers and consumers – a claim that energy and emissions reduction minister Angus Taylor has described as ‘completely unfounded’.Climate and environment editor Adam Morton explains how Australia’s carbon credits system works and speaks to Macintosh about why he thinks this system is broken",2022-04-04,"Presented by Laura Murphy-Oates, reported by Adam Morton. Produced by Jake Morcom, and Karishma Luthria. Sound design and mixing by Camilla Hannan. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Following the dollars in a pre-election budget – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/apr/01/following-the-dollars-in-a-pre-election-budget-with-lenore-taylor,"With an election looming, the Coalition government delivered a budget with one thing in mind: re-election. With money and big infrastructure projects pushed into key battleground seats, how do we keep track of what is being spent, and where? In this episode of Full Story, Gabrielle Jackson speaks to Lenore Taylor and Mike Ticher about following the dollars during an election",2022-04-01,Presented by Gabrielle Jackson  with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Camilla Hannan. Executive produced by Gabrielle Jackson and Miles Martignoni
What if you could never forget?,https://www.theguardian.com/australia-news/audio/2022/mar/31/what-if-you-could-never-forget,"Krystyna Glowacki can name the hottest and coldest temperatures recorded in every country in the world, along with the location and date they were set. A memory like hers is highly prized, and rare – with some people training their brains to develop these skills – but for her, it comes naturally.Reporter Gary Nunn speaks to Laura Murphy-Oates about what it means to have a truly ‘photographic memory’, and the benefits and drawbacks of never forgetting",2022-03-31,"Reported by Gary Nunn and presented by Laura Murphy-Oates; produced by Ellen Leabeater, Miles Herbert, Karishma Luthria and Erielle Sudario; sound design and mixing by Daniel Semo; the executive producers are Miles Martignoni and Gabrielle Jackson"
Australian budget 2022: will voters be satisfied with a short-term cash splash?,https://www.theguardian.com/australia-news/audio/2022/mar/30/australian-budget-2022-will-voters-be-satisfied-with-a-short-term-cash-splash,"It’s the budget that is meant to set up the Coalition to win the upcoming federal election. But will a short-sighted budget without a vision for the future in such uncertain times be enough to keep Scott Morrison prime minister? Laura Murphy-Oates discusses the details of the budget with editor Lenore Taylor, political editor Katharine Murphy, political reporter Paul Karp, columnist Greg Jericho and economics correspondent Peter Hannam",2022-03-30,"Presented by Laura Murphy-Oates with Lenore Taylor, Katharine Murphy, Peter Hannam, Paul Karp and Greg Jericho. Produced by Joe Koning. Executive produced by Gabrielle Jackson, Miles Martignoni and Laura Murphy-Oates"
Why it took Australia nine years to accept New Zealand’s refugee deal,https://www.theguardian.com/australia-news/audio/2022/mar/29/why-it-took-australia-nine-years-to-accept-new-zealands-refugee-deal,"Nine years after it was offered, Australia has accepted New Zealand’s offer to resettle 450 refugees. While human rights advocates and the federal opposition have welcomed this announcement, they’ve also questioned the motivation and the timing – so close to the federal election.Guardian reporter Ben Doherty speaks to Laura Murphy-Oates about why the government took so long to accept the offer, and Behrouz Boochani – a journalist and refugee who was detained on Manus Island – discusses what refugees can expect from a life in New Zealand",2022-03-29,"Presented by Laura Murphy-Oates with Ben Doherty and Behrouz Boochani; produced by Laura Brierley Newton, Karishma Luthria, Rashna Farrukh and Joe Koning, who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
A new milestone of coral bleaching for the Great Barrier Reef,https://www.theguardian.com/australia-news/audio/2022/mar/28/a-new-milestone-of-coral-bleaching-for-the-great-barrier-reef,"The Great Barrier Reef has been hit with another mass coral bleaching event, with aerial surveys showing almost no reefs across a 1,200km stretch escaping the heat. This is the sixth mass bleaching event for the reef and the first to ever happen during La Niña. Guardian Australia environment reporter Graham Readfearn breaks down what you need to know, and explains what it means for the push to list the reef as ‘in danger’",2022-03-28,"Presented by Laura Murphy-Oates and reported by Graham Readfearn. Produced by Laura Brierley Newtonand Joe Koning. Executive Producers are Laura Murphy-Oates, Miles Martignoni, and Gabrielle Jackson."
Heidi Everett on the language of our mental health system,https://www.theguardian.com/australia-news/audio/2022/mar/26/heidi-everett-on-the-language-of-our-mental-health-system,"In this episode of the Book It In podcast, Guardian Australia features editor Lucy Clark talks to Heidi Everett, the author of My Friend Fox, about how she uses the lyricism of music to describe her lived experience in the public mental health system",2022-03-26,"Interview by Lucy Clark. Produced by Bethany Atkinson-Quinton, Allison Chan and Jane Lee. Mixed by Daniel Semo. Executive producers Gabrielle Jackson and Miles Martignoni"
