title,link,description,published,contributors
Covid-19 and the long history of ignoring women in medical research,https://www.theguardian.com/australia-news/audio/2020/jun/30/covid-19-and-the-long-history-of-ignoring-women-in-medical-research,Around the world men and women are responding differently to Covid-19 yet few countries are taking note of these differences. This isn’t unique to this pandemic but typical of how female biology has been largely ignored when it comes to medical research. Gabrielle Jackson examines the resulting knowledge gap and the repercussions for how women and gender diverse people are treated in our medical system,2020-06-30,Presented by Laura Murphy-Oates and reported by Gabrielle Jackson. Produced by Ellen Leabeater and Joe Koning. The executive producer is Miles Martignoni
How damaging is John Bolton's scathing account of Donald Trump's presidency?,https://www.theguardian.com/australia-news/audio/2020/jun/26/how-damaging-is-john-boltons-scathing-account-of-donald-trumps-presidency,The publication of former US national security adviser John Bolton’s White House memoir has caused a sensation. Jonathan Freedland assesses the lurid claims of cosying up to authoritarian leaders as well as descriptions of the ‘stunning’ ignorance of Donald Trump,2020-06-26,Presented by Anushka Asthana and reported by Jonathan Freedland. Produced by Courtney Yusuf and Axel Kacoutié. The executive producers are Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates and Joe Koning
What can we learn about better policing from Newark?,https://www.theguardian.com/australia-news/audio/2020/jun/26/what-can-we-learn-about-better-policing-from-newark,"The New Jersey city had one of the worst reputations for police violence in the US, but as the Guardian’s Ankita Rao discovers, it is leading the charge for reform under a new mayor",2020-06-26,Presented by Anushka Asthana and reported by Ankita Rao. Produced by Serena Barker-Singh and Axel Kacoutié. The executive producers are Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates and Miles Martignoni
What caused Victoria's Covid-19 spike and can it be contained?,https://www.theguardian.com/australia-news/audio/2020/jun/25/what-caused-victorias-covid-19-spike-and-can-it-be-contained,"Over the past week, the Australian state of Victoria has seen a surge in coronavirus cases, with a dozen or so new Covid-19 cases each day popping up in hotspots around Melbourne. Melissa Davey explains what’s causing this spike, and the attempts to contain the spread of the virus, before it turns into a second wave",2020-06-25,Reported by Melissa Davey and presented by Laura Murphy-Oates. Produced by Ellen Leabeater and  Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson.
"The destruction of a 46,000-year-old cave and the backlash for Australia’s mining industry",https://www.theguardian.com/australia-news/audio/2020/jun/24/the-destruction-of-a-46000-year-old-cave-and-the-backlash-for-australias-mining-industry,"In Western Australia, on the lands of the Puutu Kunti Kurrama and Pinikura people, there was a 46,000-year-old cave, where thousands of artefacts were discovered, revealing incredible things about the history of this continent. In late May Rio Tinto – one of the world’s biggest mining companies – blew it up. Calla Wahlquist explores the archaic law that allowed this to happen, and the ensuing backlash that could change how the mining industry operates  Culture warriors obsessed with statues ignore Rio Tinto’s vandalism of Indigenous heritage",2020-06-24,Reported by Calla Wahlquist and presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson.
"Why was Donald Trump's 'comeback' rally in Tulsa, the site of a massacre?",https://www.theguardian.com/australia-news/audio/2020/jun/23/why-was-donald-trumps-comeback-rally-in-tulsa-the-site-of-a-massacre,"The US president’s decision to hold his first rally since the coronavirus lockdown in Tulsa, Oklahoma, has ignited fresh controversy. The city was home to one of America’s worst ever acts of racial violence in 1921, a moment marked in recent Black Lives Matter protests, and Oklahoma is now seeing a new wave of coronavirus infections. So why did Trump chose Tulsa?",2020-06-23,Presented by Anushka Asthana and reported by Oliver Laughland. Produced by Mythili Rao and Nicholas Cox. The executive producers are Nicole Jackson abd Phil Maynard. Adapted by Laura Murphy-Oates and Miles Martignoni
Investigating a case of historical child sexual abuse in NSW schools,https://www.theguardian.com/australia-news/audio/2020/jun/22/investigating-a-case-of-historical-child-sexual-abuse-in-nsw-schools,"Throughout his three decades working in the public school system, Cletus O’Connor allegedly abused at least 14 boys, all of them Indigenous. Michael McGowan explains the methods O’Connor used to gain the trust of young boys and examines why it has taken so long for the NSW government to publicly acknowledge the abuse",2020-06-22,Presented by Laura Murphy-Oates and reported by Michael McGowan. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Patrick Keneally
Facebook v Twitter: how to handle Donald Trump,https://www.theguardian.com/australia-news/audio/2020/jun/19/facebook-v-twitter-how-to-handle-donald-trump,"As protests erupted throughout the US, Donald Trump posted incendiary comments to social media. While Twitter hid the president’s post, Facebook took no action. The Guardian’s technology editor, Alex Hern, looks at what happened next",2020-06-19,Presented by Anushka Asthana and reported by Alex Hern. Produced by Hannah Moore and Nicholas Cox. The executive producers are Phil Maynard and Nicole Jackson
The questionable use of taxpayer-funded travel expenses by politicians,https://www.theguardian.com/australia-news/audio/2020/jun/18/the-questionable-use-of-taxpayer-funded-travel-expenses-by-politicians,"Since Brownyn Bishop’s infamous helicopter ride, have politicians stopped charging the taxpayer for things they shouldn’t be? Transparency reporter Christopher Knaus investigates the latest expense reports, including one involving the deputy prime minister, an RAAF chartered plane and the Melbourne cup.",2020-06-18,Presented by Laura Murphy-Oates and reported by Christopher Knaus. Produced by Ellen Leabeater and Joe Koning.  The executive producer is Miles Martignoni
After 13 years has the disappearance of Madeleine McCann been solved?,https://www.theguardian.com/australia-news/audio/2020/jun/17/after-13-years-has-the-disappearance-of-madeleine-mccann-been-solved,"The disappearance of a three -year-old British girl at a Portuguese holiday resort in 2007 quickly became a global news story as the hunt for her grew ever more extensive. Thirteen years later, with the mystery still unsolved, German police revealed they had a new prime suspect. Is there now a conclusion in sight?",2020-06-17,"Presented by Rachel Humphreys , reported by Esther Addley and Sandra Laville. Produced by Joshua Kelly, Courtney Yusuf and Axel Kacoutié. The executive producers are Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates"
