title,link,description,published,contributors
Death by Taser: the trial of police officer Kristian White,https://www.theguardian.com/australia-news/audio/2024/dec/02/death-by-taser-the-trial-of-police-officer-kristian-white-full-story-podcast-ntwnfb,"In the early hours of 17 May 2023, Senior Constable Kristian White shot 95-year-old Clare Nowland with his Taser in a Cooma nursing home.Last week, after a high-profile trial in which he pleaded not guilty, a jury found White guilty of the manslaughter of the great-grandmother. He now awaits sentencing.Reged Ahmad speaks to reporter Jordyn Beazely about the unresolved questions surrounding how police officers interact with vulnerable people",2024-12-02,Presented by Reged Ahmad with Jordyn Beazley; produced by Karishma Luthria; sound design and mix by Cinnamon Nippard; Executive producer is Hannah Parkes
What’s going on with fluoride?,https://www.theguardian.com/australia-news/audio/2024/dec/02/whats-going-on-with-fluoride-full-story-podcast,"The conversation about fluoride’s health benefits has exploded after a US federal toxicology report, court ruling and independent scientific review all called for updated risk-benefit analysis. Ian Sample hears from Catherine Carstairs, professor of history at the University of Guelph in Canada, about how attitudes to fluoridation have evolved, and Oliver Jones, professor of chemistry at RMIT University, Melbourne, about where the science stands today You can support the Guardian at theguardian.com/fullstorysupport",2024-12-02,Presented by Ian Sample. Produced by Ellie Sans and Joshan Chana. Sound design by Joel Cox. With executive producer Ellie Bury
Newsroom edition: do voters still care about the climate during a cost-of-living crisis?,https://www.theguardian.com/australia-news/audio/2024/nov/29/newsroom-edition-do-voters-still-care-about-the-climate-during-a-cost-of-living-crisis-full-story-podcast,"A heatwave has hit eastern Australia. As Sydneysiders struggled through the heat, the premier, Chris Minns, asked residents to cut back on their power use to prevent parts of the city from plunging into a blackout. And while the grid strained to keep up with demand, an all-too-familiar debate erupted about the transition to renewable energy.Bridie Jabour talks to Guardian Australia’s head of newsroom, Mike Ticher, and deputy editor Patrick Keneally about the challenges the Labor government faces when selling its climate credentials during a cost-of-living crisis",2024-11-29,Presented by Bridie Jabour with Patrick Keneally and Mike Ticher. Produced by Miles Herbert and Camilla Hannan
Could the surviving members of the Bali Nine be coming home?,https://www.theguardian.com/australia-news/audio/2024/nov/27/could-the-surviving-members-of-the-bali-nine-be-coming-home-full-story-podcast,"The remaining members of the Bali Nine – Scott Rush, Matthew Norman, Si-Yi Chen, Martin Stephens and Michael Czugaj – are all serving life sentences in jail.But now there is a real possibility the five men, arrested in 2005 for attempting to smuggle heroin out of the resort island, may finally return to Australia to serve their time here.Guardian Australia reporter Ben Doherty is a former foreign correspondent covering south-east Asia, and Kate Lamb was a senior Indonesia correspondent before joining as an international editor in Sydney.Both reporters reflect on what has happened nearly 20 years since the arrests and examine the delicate politics behind bringing the remaining members back to Australia.",2024-11-27,Presented by Reged Ahmad with Ben Doherty and Kate Lamb. Produced by Allison Chan and Isabella Lee. Executive producers Miles Herbert and Hannah Parkes
Unpicking Dick Smith’s strident views on renewables,https://www.theguardian.com/australia-news/audio/2024/nov/26/unpicking-dick-smiths-strident-views-on-renewables-full-story-podcast,"When climate and energy policy is in the news, it’s not always easy to decipher what’s accurate and what’s not. There can be straw man arguments, false equivalencies and misleading claims.An interview with Dick Smith broadcast around Australia on a long-running ABC radio program earlier this month caused environment and climate correspondent Graham Readfearn to raise an eyebrow. He examines the millionaire businessman’s claims about renewable energy – and why his comments matter",2024-11-26,"Presented by Nour Haydar, with Graham Readfearn. Produced by Camilla Hannan, Imogen Harper, and Karishma Luthria. The executive producer is Hannah Parkes"
The suspected methanol poisonings in Laos,https://www.theguardian.com/australia-news/audio/2024/nov/25/the-suspected-methanol-poisonings-in-laos-full-story-podcast,"Holly Bowles and Bianca Jones’s devastated families have pleaded with Laos authorities to get to the bottom of a suspected mass methanol poisoning tragedy. The Australians, both 19, are among six foreign tourists who have died in Laos. It’s not clear how the tourists came to ingest the suspected poison, but their deaths have started a conversation about the possible dangers of bootlegged liquor. Victorian state reporter Adeshola Ore tells Reged Ahmad what we know happened in Vang Vieng and why the parents of the teenagers who died hope their deaths are ‘not in vain’  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-25,Presented by Reged Ahmad with Adeshola Ore. Produced by Miles Herbert and Karishma Luthria. Sound design and mixing by Joe Koning. The executive producer is Hannah Parkes
James Carville on where he thinks the Democrats went wrong,https://www.theguardian.com/australia-news/audio/2024/nov/25/james-carville-on-where-he-thinks-the-democrats-went-wrong-full-story-podcast,"Everyone in US politics has an opinion on why the Democrats lost the election, and finger-pointing within the party is rife. As the debate rages, Jonathan Freedland will be speaking to various experts about what the party got wrong – and how it can bounce back. This week he meets James Carville, the veteran political strategist who helped get Bill Clinton elected twice  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-25,Presented by Jonathan Freedland with James Carville. Produced by Danielle Stephens; the executive producer is Phil Maynard
Newsroom edition: Labor and the Coalition’s election playbook takes shape,https://www.theguardian.com/australia-news/audio/2024/nov/21/newsroom-edition-labor-and-the-coalitions-election-playbook-takes-shape-full-story-podcast,"With only one parliamentary sitting week left this year, the ALP and the Coalition have their sights set on the upcoming federal election.Reged Ahmad talks to Guardian Australia’s editor Lenore Taylor, deputy editor Patrick Keneally and head of newsroom Mike Ticher about how the major parties are not only looking forward – they’re also looking back at the US election and whether there are lessons for them in Donald Trump’s big win",2024-11-21,"Presented by Reged Ahmad with Lenore Taylor, Mike Ticher, and Patrick Keneally. Produced by Miles Herbert and Camilla Hannan"
The Kyle and Jackie O Show: when are shock jocks too shocking? - Full Story podcast,https://www.theguardian.com/australia-news/audio/2024/nov/20/the-kyle-and-jackie-o-show-when-are-shock-jocks-too-shocking-full-story-podcast,"Kyle Sandilands and Jackie O Henderson have dominated the breakfast slot in Sydney for almost two decades.But their show’s recent expansion into the Melbourne market has tanked.And while they have a reputation for crude language and stunts, the conversations that are broadcast continue to raise questions about how the show skirts decency standards.Senior correspondent Sarah Martin and reporter Kate Lyons tell Nour Haydar how Australia’s highest-rating radio program gets around broadcast regulations",2024-11-20,Presented by Nour Haydar with Sarah Martin and Kate Lyons. Produced by Joe Koning and Imogen Harper with additional production by Isabella Lee; Sound design and mix by Joe Koning; Executive producer is Hannah Parkes
Big spending: the politics of Australian electoral reform,https://www.theguardian.com/australia-news/audio/2024/nov/19/australia-electoral-reform-laws-dutton-albanese-full-story-podcast,"Big money and politics seem to go hand in hand, but the government wants to pass new electoral reform laws that they say will keep cashed-up donors out of federal politics. But the detail has independents and minor parties crying foul.Guardian Australia chief political correspondent Paul Karp speaks to Reged Ahmed about why Labor and the Coalition have been accused of cooking up a ‘secret deal’ on new electoral rules",2024-11-19,"Presented by Reged Ahmad with Paul Karp. Produced by Karishma Luthria, with sound design and mixing by Camilla Hannan. Executive producer for this episode was Miles Herbert"
